time,portPktIn,portPktOut,qSize,label
0,525952.0,525952.0,0,6
1,164450.0,164450.0,0,6
2,560072.0,556974.0,3098,6
3,422172.0,425270.0,0,6
4,438752.0,438752.0,0,6
5,732665.0,718161.0,14504,6
6,1264380.0,1247987.0,30897,6
7,1240087.0,1239904.0,31080,6
8,1274727.0,1249113.0,56694,6
9,1251116.0,1249708.0,58102,6
10,1234042.0,1243402.0,48742,6
11,1249322.0,1249699.0,48365,6
12,1217173.0,1223062.0,42476,6
13,1252357.0,1249046.0,45787,6
14,1230531.0,1249382.0,26936,6
15,1233782.0,1250358.0,10360,6
16,1077398.0,1043873.0,43885,6
17,1168052.0,1202613.0,9324,6
18,1204091.0,1213415.0,0,6
19,1073255.0,1054607.0,18648,6
20,1091577.0,1109283.0,942,6
21,205416.0,206358.0,0,6
22,757240.0,757240.0,0,6
23,125748.0,125748.0,0,6
24,1027581.0,1025018.0,2563,6
25,141430.0,143993.0,0,6
26,486244.0,486244.0,0,6
27,370891.0,369855.0,1036,6
28,267583.0,268619.0,0,6
29,522044.0,521008.0,1036,6
30,306991.0,308027.0,0,6
31,1250725.0,1249689.0,1036,6
32,1246261.0,1222433.0,24864,6
33,1056653.0,1081517.0,0,6
34,1034934.0,1021466.0,13468,6
35,1301595.0,1249400.0,65663,6
36,1239638.0,1249727.0,55574,6
37,1297684.0,1250647.0,102611,6
38,1223957.0,1249008.0,77560,6
39,1249067.0,1249707.0,76920,6
40,1212815.0,1250367.0,39368,6
41,1291199.0,1249184.0,81383,6
42,1312929.0,1250200.0,144112,6
43,1217147.0,1249469.0,111790,6
44,1224478.0,1249769.0,86499,6
45,1257519.0,1249113.0,94905,6
46,1250370.0,1237125.0,108150,6
47,1287125.0,1249295.0,145980,6
48,1220312.0,1250408.0,115884,6
49,1229134.0,1249643.0,95375,6
50,1274487.0,1249501.0,120361,6
51,1219598.0,1250140.0,89819,6
52,1246754.0,1243341.0,93232,6
53,1320719.0,1249319.0,164632,6
54,1240984.0,1249357.0,156259,6
55,1284304.0,1250036.0,190527,6
56,1228570.0,1249397.0,169700,6
57,1244667.0,1250347.0,164020,6
58,1132932.0,1249296.0,47656,6
59,1389300.0,1250110.0,186846,6
60,1163487.0,1249841.0,100492,6
61,1295137.0,1249408.0,146221,6
62,1263582.0,1249476.0,160327,6
63,1231173.0,1250086.0,141414,6
64,1178051.0,1249250.0,70215,6
65,1347373.0,1250113.0,167475,6
66,1267474.0,1249359.0,185590,6
67,1164133.0,1250002.0,99721,6
68,1321891.0,1249125.0,172487,6
69,1227935.0,1250183.0,150239,6
70,1242527.0,1249357.0,143409,6
71,1243718.0,1249605.0,137522,6
72,1244422.0,1250008.0,131936,6
73,1222344.0,1249773.0,104507,6
74,1253103.0,1249770.0,107840,6
75,1227683.0,1249841.0,85682,6
76,1286889.0,1249287.0,123284,6
77,1213202.0,1249462.0,87024,6
78,1289071.0,1250254.0,125841,6
79,1274634.0,1249445.0,151030,6
80,1213723.0,1249890.0,114863,6
81,1189995.0,1249950.0,54908,6
82,1340998.0,1249707.0,146199,6
83,1192417.0,1249520.0,89096,6
84,1265618.0,1249623.0,105091,6
85,1203402.0,1250144.0,58349,6
86,1275949.0,1248781.0,85517,6
87,1330016.0,1250262.0,165271,6
88,1111852.0,1249151.0,27972,6
89,1384102.0,1250158.0,161916,6
90,1185687.0,1249252.0,98351,6
91,1255795.0,1250630.0,103516,6
92,1291502.0,1249652.0,145366,6
93,1128643.0,1249145.0,24864,6
94,1355494.0,1250264.0,130094,6
95,1223433.0,1248891.0,104636,6
96,1234566.0,1249721.0,89481,6
97,1109939.0,1190096.0,9324,6
98,1323619.0,1217094.0,115849,6
99,1209572.0,1227869.0,97552,6
100,1231305.0,1250492.0,78365,6
101,1190425.0,1232530.0,36260,6
102,1214479.0,1169996.0,80743,6
103,1171806.0,1227685.0,24864,6
104,1331574.0,1250060.0,106378,6
105,1153036.0,1250090.0,9324,6
106,1279012.0,1248968.0,39368,6
107,1263617.0,1249612.0,53373,6
108,1290219.0,1250003.0,93589,6
109,1235527.0,1249517.0,79599,6
110,1239977.0,1250054.0,69522,6
111,1294396.0,1249966.0,113952,6
112,1211411.0,1249738.0,75625,6
113,1280018.0,1249927.0,105716,6
114,1199048.0,1249589.0,55175,6
115,1232832.0,1232124.0,55883,6
116,1311375.0,1250009.0,117249,6
117,1153264.0,1249907.0,20606,6
118,1310788.0,1249077.0,82317,6
119,1259596.0,1249874.0,92039,6
120,1207359.0,1249435.0,49963,6
121,1255092.0,1250455.0,54600,6
122,945758.0,995593.0,4765,6
123,1227401.0,1212482.0,19684,6
124,1247303.0,1250411.0,16576,6
125,1298550.0,1249561.0,65565,6
126,1255139.0,1249220.0,71484,6
127,1214668.0,1250369.0,35783,6
128,1177240.0,1178089.0,34934,6
129,1254770.0,1250336.0,39368,6
130,1236800.0,1249768.0,26400,6
131,1264181.0,1238781.0,51800,6
132,1235584.0,1250088.0,37296,6
133,1225622.0,1224433.0,38485,6
134,1152624.0,1187875.0,3234,6
135,1191427.0,1171412.0,23249,6
136,1117526.0,1140775.0,0,6
137,1069519.0,1052943.0,16576,6
138,1260823.0,1245283.0,32116,6
139,1265804.0,1249228.0,48692,6
140,1242020.0,1250308.0,40404,6
141,1233436.0,1227220.0,46620,6
142,1204047.0,1249631.0,1036,6
143,1269457.0,1234707.0,35786,6
144,1210996.0,1245746.0,1036,6
145,1221959.0,1184705.0,38290,6
146,1167818.0,1191604.0,14504,6
147,1313985.0,1249230.0,79259,6
148,1172207.0,1219100.0,32366,6
149,1197136.0,1206710.0,22792,6
150,1273076.0,1249352.0,46516,6
151,1040305.0,1086821.0,0,6
152,1040196.0,1020512.0,19684,6
153,721374.0,732770.0,8288,6
154,1076449.0,1057801.0,26936,6
155,1226320.0,1237716.0,15540,6
156,367272.0,382812.0,0,6
157,632718.0,618214.0,14504,6
158,1288077.0,1250132.0,52449,6
159,1264178.0,1249669.0,66958,6
160,1269850.0,1249516.0,87292,6
161,1179674.0,1250390.0,16576,6
162,1248394.0,1219363.0,45607,6
163,1278611.0,1250127.0,74091,6
164,1280269.0,1249896.0,104464,6
165,1292218.0,1249570.0,147112,6
166,1241678.0,1249366.0,139424,6
167,1178999.0,1249633.0,68790,6
168,1276569.0,1249891.0,95468,6
169,1219775.0,1249399.0,65844,6
170,1263000.0,1249799.0,79045,6
171,1263535.0,1250369.0,92211,6
172,1277868.0,1248921.0,121158,6
173,1238347.0,1249955.0,109550,6
174,1323301.0,1249444.0,183407,6
175,1101205.0,1250282.0,34330,6
176,1314663.0,1249886.0,99107,6
177,1265947.0,1249289.0,115765,6
178,1237580.0,1249745.0,103600,6
179,1231839.0,1249491.0,85948,6
180,1265594.0,1250407.0,101135,6
181,1316560.0,1249043.0,168652,6
182,1188901.0,1249573.0,107980,6
183,1288549.0,1250537.0,145992,6
184,1250000.0,1249468.0,146524,6
185,1309224.0,1249018.0,206730,6
186,1228004.0,1250581.0,184153,6
187,1241757.0,1248823.0,177087,6
188,1245445.0,1250429.0,172103,6
189,1168276.0,1249445.0,90934,6
190,1292060.0,1250092.0,132902,6
191,1248937.0,1249430.0,132409,6
192,1205635.0,1249102.0,88942,6
193,1307649.0,1250430.0,146161,6
194,1214461.0,1249476.0,111146,6
195,1235048.0,1249300.0,96894,6
196,1224964.0,1248590.0,73268,6
197,1227157.0,1249558.0,50867,6
198,1285670.0,1249695.0,86842,6
199,1221766.0,1198877.0,109731,6
200,1203363.0,1249544.0,63550,6
201,1268953.0,1243178.0,89325,6
202,1239386.0,1249732.0,78979,6
203,1268017.0,1249850.0,97146,6
204,1240073.0,1245496.0,91723,6
205,1217198.0,1249711.0,59210,6
206,1313201.0,1249447.0,122964,6
207,1323940.0,1250015.0,196889,6
208,1180548.0,1249636.0,127801,6
209,1315023.0,1249585.0,193239,6
210,1211014.0,1249593.0,154660,6
211,1269419.0,1249940.0,174139,6
212,1197491.0,1250179.0,121451,6
213,1276996.0,1249304.0,149143,6
214,1154140.0,1249411.0,53872,6
215,1319593.0,1249724.0,123741,6
216,1286714.0,1235995.0,174460,6
217,1241371.0,1249866.0,165965,6
218,1139405.0,1249426.0,55944,6
219,1228016.0,1188563.0,95397,6
220,1312222.0,1250569.0,157050,6
221,1075607.0,1232657.0,0,6
222,1338894.0,1224571.0,114323,6
223,1224035.0,1250215.0,88143,6
224,1193682.0,1249396.0,32429,6
225,1291646.0,1249370.0,74705,6
226,1272598.0,1250037.0,97266,6
227,1278946.0,1249820.0,126392,6
228,1176904.0,1249424.0,53872,6
229,1261210.0,1249538.0,65544,6
230,1286151.0,1250085.0,101610,6
231,1285790.0,1249350.0,138050,6
232,1223002.0,1249669.0,111383,6
233,1298703.0,1249711.0,160375,6
234,1143142.0,1250434.0,53083,6
235,1331699.0,1216773.0,168009,6
236,1152590.0,1250151.0,70448,6
237,1373975.0,1249224.0,195199,6
238,1169078.0,1249999.0,114278,6
239,1217614.0,1249098.0,82794,6
240,1237289.0,1250351.0,69732,6
241,1302489.0,1249214.0,123007,6
242,1221406.0,1250413.0,94000,6
243,1238405.0,1248891.0,83514,6
244,1338686.0,1249650.0,172550,6
245,1256711.0,1250478.0,178783,6
246,1279236.0,1249311.0,208708,6
247,1166864.0,1249733.0,125839,6
248,1320505.0,1249474.0,196870,6
249,1104924.0,1249994.0,51800,6
250,1335536.0,1217946.0,169390,6
251,1185247.0,1250127.0,104510,6
252,1217848.0,1248791.0,73567,6
253,1313025.0,1250476.0,136116,6
254,1238935.0,1249797.0,125254,6
255,1208807.0,1248766.0,85295,6
256,1290491.0,1250636.0,125150,6
257,1116475.0,1241625.0,0,6
