time,portPktIn,portPktOut,qSize,label
0,542864.0,542864.0,0,3
1,1252964.0,1249856.0,3108,3
2,1259776.0,1249416.0,13468,3
3,1222480.0,1235948.0,0,3
4,1160319.0,1160319.0,0,3
5,1255199.0,1250019.0,5180,3
6,1250452.0,1249416.0,6216,3
7,1249416.0,1249416.0,6216,3
8,1249416.0,1250452.0,5180,3
9,1244366.0,1249546.0,0,3
10,1263920.0,1249416.0,14504,3
11,1259776.0,1249416.0,24864,3
12,1248380.0,1250452.0,22792,3
13,1240092.0,1249416.0,13468,3
14,1111726.0,1125194.0,0,3
15,1043252.0,1043252.0,0,3
16,1236984.0,1229732.0,7252,3
17,1228696.0,1227660.0,8288,3
18,1251488.0,1247344.0,12432,3
19,1247344.0,1249416.0,10360,3
20,1262256.0,1249824.0,22792,3
21,1263920.0,1250452.0,36260,3
22,1234912.0,1249416.0,21756,3
23,1244236.0,1249416.0,16576,3
24,1228304.0,1242808.0,2072,3
25,1229732.0,1199688.0,32116,3
26,1239806.0,1250166.0,21756,3
27,1256668.0,1249416.0,29008,3
28,1065724.0,1093696.0,1036,3
29,1232840.0,1214192.0,19684,3
30,1232840.0,1224552.0,27972,3
31,1258740.0,1249416.0,37296,3
32,1260812.0,1250452.0,47656,3
33,1240180.0,1249504.0,38332,3
34,1250029.0,1248993.0,39368,3
35,1250452.0,1250452.0,39368,3
36,1221383.0,1235887.0,24864,3
37,1228696.0,1250452.0,3108,3
38,1237174.0,1240282.0,0,3
39,1183112.0,1154104.0,29008,3
40,1232840.0,1249416.0,12432,3
41,1256668.0,1249416.0,19684,3
42,1261848.0,1240092.0,41440,3
43,1241556.0,1249844.0,33152,3
44,1263369.0,1249901.0,46620,3
45,1211751.0,1250083.0,8288,3
46,1291816.0,1249340.0,50764,3
47,1238597.0,1249993.0,39368,3
48,1242164.0,1249416.0,32116,3
49,1249416.0,1249416.0,32116,3
50,1234912.0,1247344.0,19684,3
51,1257373.0,1250121.0,26936,3
52,1254596.0,1249416.0,32116,3
53,1228696.0,1250452.0,10360,3
54,1284640.0,1249416.0,45584,3
55,1223516.0,1249416.0,19684,3
56,1256668.0,1249416.0,26936,3
57,1263920.0,1250452.0,40404,3
58,1232243.0,1249855.0,22792,3
59,1195544.0,1185184.0,33152,3
60,1284640.0,1250452.0,67340,3
61,1235948.0,1249416.0,53872,3
62,1235948.0,1249416.0,40404,3
63,1226624.0,1249416.0,17612,3
64,1286712.0,1250452.0,53872,3
65,1193472.0,1245272.0,2072,3
66,1301216.0,1247344.0,55944,3
67,1221444.0,1249416.0,27972,3
68,1242164.0,1250452.0,19684,3
69,1299144.0,1249416.0,69412,3
70,1216264.0,1249416.0,36260,3
71,1251488.0,1250452.0,37296,3
72,1277388.0,1249416.0,65268,3
73,1216108.0,1249260.0,32116,3
74,1233876.0,1250452.0,15540,3
75,1306396.0,1249416.0,72520,3
76,1209012.0,1249416.0,32116,3
77,1286712.0,1247344.0,71484,3
78,1214192.0,1250452.0,35224,3
79,1264956.0,1249416.0,50764,3
80,1210048.0,1249416.0,11396,3
81,1319864.0,1250452.0,80808,3
82,1238916.0,1249276.0,70448,3
83,1244536.0,1249416.0,65568,3
84,1237100.0,1249832.0,52836,3
85,1208776.0,1234676.0,26936,3
86,1285676.0,1250452.0,62160,3
87,1220408.0,1249416.0,33152,3
88,1329188.0,1249416.0,112924,3
89,1115083.0,1225935.0,2072,3
90,1341620.0,1240092.0,103600,3
91,1264781.0,1250277.0,118104,3
92,1213072.0,1249332.0,81844,3
93,1261848.0,1249416.0,94276,3
94,1231804.0,1250452.0,75628,3
95,1261848.0,1249416.0,88060,3
96,1200829.0,1249521.0,39368,3
97,1302343.0,1249586.0,92125,3
98,1175360.0,1249873.0,17612,3
99,1348872.0,1249416.0,117068,3
100,1194508.0,1250452.0,61124,3
101,1242431.0,1249416.0,54139,3
102,1247157.0,1249496.0,51800,3
103,1252863.0,1249755.0,54908,3
104,1240092.0,1249416.0,45584,3
105,1177085.0,1220597.0,2072,3
106,1356124.0,1249416.0,108780,3
107,1169644.0,1250452.0,27972,3
108,1288784.0,1249416.0,67340,3
109,1206861.0,1249337.0,24864,3
110,1362340.0,1250452.0,136752,3
111,1215748.0,1248900.0,103600,3
112,1123332.0,1225896.0,1036,3
113,1396528.0,1249416.0,148148,3
114,1182076.0,1249416.0,80808,3
115,1268801.0,1250452.0,99157,3
116,1227660.0,1249117.0,77700,3
117,1233099.0,1249675.0,61124,3
118,1225708.0,1249536.0,37296,3
119,1340045.0,1249913.0,127428,3
120,1171716.0,1249416.0,49728,3
121,1307432.0,1250452.0,106708,3
122,1288784.0,1249416.0,146076,3
123,1173477.0,1250141.0,69412,3
124,1236984.0,1249416.0,56980,3
125,1280879.0,1249799.0,88060,3
126,1229732.0,1249416.0,68376,3
127,1280496.0,1249416.0,99456,3
128,1184148.0,1250452.0,33152,3
129,1379952.0,1249416.0,163688,3
130,1195544.0,1249416.0,109816,3
131,1231472.0,1250120.0,91168,3
132,1238020.0,1249416.0,79772,3
