time,portPktIn,portPktOut,qSize,label
0,0.0,0.0,0,8
1,0.0,0.0,0,8
2,223776.0,223776.0,0,8
3,1261848.0,1250452.0,11396,8
4,1252524.0,1249416.0,14504,8
5,1233876.0,1234912.0,13468,8
6,1082739.0,1096207.0,0,8
7,923076.0,923076.0,0,8
8,268572.0,268572.0,0,8
9,0.0,0.0,0,8
10,0.0,0.0,0,8
11,0.0,0.0,0,8
12,0.0,0.0,0,8
13,0.0,0.0,0,8
14,0.0,0.0,0,8
15,0.0,0.0,0,8
16,0.0,0.0,0,8
17,0.0,0.0,0,8
18,0.0,0.0,0,8
19,0.0,0.0,0,8
20,0.0,0.0,0,8
21,0.0,0.0,0,8
22,75217.0,75217.0,0,8
23,0.0,0.0,0,8
24,0.0,0.0,0,8
25,0.0,0.0,0,8
26,0.0,0.0,0,8
27,0.0,0.0,0,8
28,0.0,0.0,0,8
29,0.0,0.0,0,8
30,0.0,0.0,0,8
31,0.0,0.0,0,8
32,0.0,0.0,0,8
33,0.0,0.0,0,8
34,0.0,0.0,0,8
35,0.0,0.0,0,8
36,0.0,0.0,0,8
37,0.0,0.0,0,8
38,0.0,0.0,0,8
39,0.0,0.0,0,8
40,0.0,0.0,0,8
41,0.0,0.0,0,8
42,0.0,0.0,0,8
43,0.0,0.0,0,8
44,0.0,0.0,0,8
45,0.0,0.0,0,8
46,0.0,0.0,0,8
47,0.0,0.0,0,8
48,0.0,0.0,0,8
49,0.0,0.0,0,8
50,0.0,0.0,0,8
51,0.0,0.0,0,8
52,0.0,0.0,0,8
53,404040.0,404040.0,0,8
54,1249416.0,1249416.0,0,8
55,1249416.0,1249416.0,0,8
56,387926.0,387926.0,0,8
57,232064.0,232064.0,0,8
58,113368.0,113368.0,0,8
59,0.0,0.0,0,8
60,0.0,0.0,0,8
61,0.0,0.0,0,8
62,0.0,0.0,0,8
63,0.0,0.0,0,8
64,0.0,0.0,0,8
65,0.0,0.0,0,8
66,0.0,0.0,0,8
67,0.0,0.0,0,8
68,0.0,0.0,0,8
69,0.0,0.0,0,8
70,0.0,0.0,0,8
71,0.0,0.0,0,8
72,0.0,0.0,0,8
73,0.0,0.0,0,8
74,0.0,0.0,0,8
75,0.0,0.0,0,8
76,0.0,0.0,0,8
77,0.0,0.0,0,8
78,0.0,0.0,0,8
79,0.0,0.0,0,8
80,0.0,0.0,0,8
81,0.0,0.0,0,8
82,0.0,0.0,0,8
83,0.0,0.0,0,8
84,0.0,0.0,0,8
85,0.0,0.0,0,8
86,0.0,0.0,0,8
87,0.0,0.0,0,8
88,0.0,0.0,0,8
89,0.0,0.0,0,8
90,0.0,0.0,0,8
91,761460.0,761460.0,0,8
92,1249416.0,1249416.0,0,8
93,1249416.0,1249416.0,0,8
94,1250452.0,1250452.0,0,8
95,1249416.0,1249416.0,0,8
96,1249416.0,1249416.0,0,8
97,1249416.0,1249416.0,0,8
98,1250452.0,1250452.0,0,8
99,1249416.0,1249416.0,0,8
100,1249416.0,1249416.0,0,8
101,1249416.0,1249416.0,0,8
102,1250452.0,1250452.0,0,8
103,1249416.0,1249416.0,0,8
104,1249416.0,1249416.0,0,8
105,1250452.0,1250452.0,0,8
106,1249416.0,1249416.0,0,8
107,1249416.0,1249416.0,0,8
108,1250025.0,1250025.0,0,8
109,1249416.0,1249416.0,0,8
110,1249416.0,1249416.0,0,8
111,1250452.0,1250452.0,0,8
112,1249416.0,1249416.0,0,8
113,1249416.0,1249416.0,0,8
114,1249416.0,1249416.0,0,8
115,1250452.0,1250452.0,0,8
116,1249416.0,1249416.0,0,8
117,1249416.0,1249416.0,0,8
118,1250452.0,1250452.0,0,8
119,1262884.0,1249416.0,13468,8
120,1248380.0,1249416.0,12432,8
121,1250452.0,1249416.0,13468,8
122,1245272.0,1247344.0,11396,8
123,1256668.0,1249416.0,18648,8
124,1252524.0,1250452.0,20720,8
125,1245272.0,1249416.0,16576,8
126,1248380.0,1249416.0,15540,8
127,1247344.0,1250452.0,12432,8
128,1254596.0,1249416.0,17612,8
129,1246308.0,1249416.0,14504,8
130,1251488.0,1249416.0,16576,8
131,1249416.0,1250452.0,15540,8
132,1248380.0,1249416.0,14504,8
133,1249416.0,1249416.0,14504,8
134,1251488.0,1249416.0,16576,8
135,1252524.0,1250452.0,18648,8
136,1244236.0,1249416.0,13468,8
137,1060139.0,1073607.0,0,8
138,880600.0,880600.0,0,8
139,1104376.0,1103340.0,1036,8
140,1254596.0,1242164.0,13468,8
141,1248380.0,1250452.0,11396,8
142,1251488.0,1249416.0,13468,8
143,1251488.0,1249416.0,15540,8
144,1249416.0,1250452.0,14504,8
145,1077333.0,1091837.0,0,8
146,763532.0,763532.0,0,8
147,878528.0,878528.0,0,8
148,991452.0,991452.0,0,8
149,1104376.0,1104376.0,0,8
150,1215228.0,1215228.0,0,8
151,1250452.0,1250452.0,0,8
152,1249416.0,1249416.0,0,8
153,1249416.0,1249416.0,0,8
154,1250452.0,1250452.0,0,8
155,144684.0,144684.0,0,8
156,0.0,0.0,0,8
157,0.0,0.0,0,8
158,0.0,0.0,0,8
159,0.0,0.0,0,8
160,0.0,0.0,0,8
161,0.0,0.0,0,8
162,0.0,0.0,0,8
163,0.0,0.0,0,8
164,0.0,0.0,0,8
165,0.0,0.0,0,8
166,340844.0,340844.0,0,8
167,1249416.0,1249416.0,0,8
168,1250452.0,1250452.0,0,8
169,1249416.0,1249416.0,0,8
170,1249416.0,1249416.0,0,8
171,1249416.0,1249416.0,0,8
172,1250452.0,1250452.0,0,8
173,554729.0,554729.0,0,8
174,0.0,0.0,0,8
175,0.0,0.0,0,8
176,36596.0,36596.0,0,8
177,0.0,0.0,0,8
178,0.0,0.0,0,8
179,0.0,0.0,0,8
180,0.0,0.0,0,8
181,0.0,0.0,0,8
182,0.0,0.0,0,8
183,0.0,0.0,0,8
184,0.0,0.0,0,8
185,0.0,0.0,0,8
186,0.0,0.0,0,8
187,21802.0,21802.0,0,8
188,0.0,0.0,0,8
189,0.0,0.0,0,8
190,0.0,0.0,0,8
191,0.0,0.0,0,8
192,0.0,0.0,0,8
193,0.0,0.0,0,8
194,0.0,0.0,0,8
195,0.0,0.0,0,8
196,0.0,0.0,0,8
197,0.0,0.0,0,8
198,0.0,0.0,0,8
199,0.0,0.0,0,8
200,0.0,0.0,0,8
201,0.0,0.0,0,8
202,0.0,0.0,0,8
203,0.0,0.0,0,8
204,0.0,0.0,0,8
205,0.0,0.0,0,8
206,959336.0,959336.0,0,8
207,1249416.0,1249416.0,0,8
208,934660.0,934660.0,0,8
209,1218336.0,1218336.0,0,8
210,1249416.0,1249416.0,0,8
211,1250452.0,1250452.0,0,8
212,1249416.0,1249416.0,0,8
213,1250677.0,1249641.0,1036,8
214,1249416.0,1249416.0,1036,8
215,1249416.0,1250452.0,0,8
216,1249980.0,1248944.0,1036,8
217,1249416.0,1250452.0,0,8
218,1249416.0,1249416.0,0,8
219,1250452.0,1249416.0,1036,8
220,1249416.0,1249416.0,1036,8
221,1249416.0,1250452.0,0,8
222,1250452.0,1249416.0,1036,8
223,1246308.0,1247344.0,0,8
224,1249416.0,1249416.0,0,8
225,1240092.0,1240092.0,0,8
226,1205675.0,1205675.0,0,8
227,1113700.0,1113700.0,0,8
228,1247344.0,1247344.0,0,8
229,1192583.0,1192583.0,0,8
230,961408.0,961408.0,0,8
231,1071224.0,1071224.0,0,8
232,1191400.0,1191400.0,0,8
233,1250452.0,1250452.0,0,8
234,1249416.0,1249416.0,0,8
235,1249416.0,1249416.0,0,8
236,1249416.0,1249416.0,0,8
237,1250452.0,1250452.0,0,8
238,1249416.0,1249416.0,0,8
239,1249416.0,1249416.0,0,8
240,1249416.0,1249416.0,0,8
241,1250452.0,1250452.0,0,8
242,1249416.0,1249416.0,0,8
243,1249416.0,1249416.0,0,8
244,1250452.0,1250452.0,0,8
245,1273244.0,1249416.0,23828,8
246,1248380.0,1249416.0,22792,8
247,1245272.0,1249416.0,18648,8
248,1254143.0,1249999.0,22792,8
249,1241128.0,1249416.0,14504,8
250,1132610.0,1147114.0,0,8
251,1131817.0,1131817.0,0,8
252,325852.0,325852.0,0,8
253,0.0,0.0,0,8
254,0.0,0.0,0,8
255,0.0,0.0,0,8
256,0.0,0.0,0,8
257,0.0,0.0,0,8
258,0.0,0.0,0,8
259,0.0,0.0,0,8
260,729344.0,729344.0,0,8
261,1249416.0,1249416.0,0,8
262,1249416.0,1249416.0,0,8
263,1250452.0,1250452.0,0,8
264,1261886.0,1249416.0,12470,8
265,1238020.0,1249454.0,1036,8
266,1249416.0,1250452.0,0,8
267,1249416.0,1249416.0,0,8
268,1250452.0,1249416.0,1036,8
269,1249416.0,1249416.0,1036,8
270,1249416.0,1250452.0,0,8
271,1250452.0,1249416.0,1036,8
272,1249416.0,1249416.0,1036,8
273,1243200.0,1244236.0,0,8
274,1072785.0,1072785.0,0,8
275,763532.0,763532.0,0,8
276,876456.0,876456.0,0,8
277,990416.0,990416.0,0,8
278,1104376.0,1104376.0,0,8
279,1215228.0,1215228.0,0,8
280,893073.0,893073.0,0,8
281,32536.0,32536.0,0,8
282,0.0,0.0,0,8
283,0.0,0.0,0,8
284,23930.0,23930.0,0,8
285,0.0,0.0,0,8
286,0.0,0.0,0,8
287,0.0,0.0,0,8
288,0.0,0.0,0,8
289,0.0,0.0,0,8
290,0.0,0.0,0,8
291,0.0,0.0,0,8
292,0.0,0.0,0,8
293,0.0,0.0,0,8
294,0.0,0.0,0,8
295,0.0,0.0,0,8
296,0.0,0.0,0,8
297,0.0,0.0,0,8
298,0.0,0.0,0,8
299,0.0,0.0,0,8
300,0.0,0.0,0,8
301,0.0,0.0,0,8
302,0.0,0.0,0,8
303,0.0,0.0,0,8
304,0.0,0.0,0,8
305,0.0,0.0,0,8
306,0.0,0.0,0,8
307,0.0,0.0,0,8
308,0.0,0.0,0,8
309,0.0,0.0,0,8
310,0.0,0.0,0,8
311,0.0,0.0,0,8
312,9817.0,9817.0,0,8
313,0.0,0.0,0,8
314,0.0,0.0,0,8
315,0.0,0.0,0,8
316,0.0,0.0,0,8
317,0.0,0.0,0,8
