time,portPktIn,portPktOut,qSize,label
0,576874.0,539578.0,37296,6
1,1265667.0,1249091.0,53872,6
2,1262889.0,1250463.0,66298,6
3,1238253.0,1249643.0,54908,6
4,1287150.0,1248854.0,93204,6
5,1238818.0,1250688.0,81334,6
6,1235744.0,1249133.0,67945,6
7,1243938.0,1249350.0,62533,6
8,1177221.0,1201422.0,38332,6
9,1132915.0,1169720.0,1527,6
10,1199301.0,1200828.0,0,6
11,1203754.0,1189737.0,14017,6
12,1252858.0,1246207.0,20668,6
13,1313967.0,1249957.0,84678,6
14,1272959.0,1250368.0,107269,6
15,921600.0,1023689.0,5180,6
16,1337381.0,1249437.0,93124,6
17,1202028.0,1249568.0,45584,6
18,1227808.0,1249801.0,23591,6
19,1237848.0,1250183.0,11256,6
20,1054678.0,1044606.0,21328,6
21,896418.0,917746.0,0,6
22,632736.0,632736.0,0,6
23,1257112.0,1191860.0,65252,6
24,1212623.0,1248867.0,29008,6
25,1218917.0,1188169.0,59756,6
26,1217419.0,1249213.0,27962,6
27,1222931.0,1225387.0,25506,6
28,943276.0,968782.0,0,6
29,1239361.0,1206740.0,32621,6
30,1278115.0,1247141.0,63595,6
31,1049279.0,1107694.0,5180,6
32,888529.0,881450.0,12259,6
33,510565.0,522824.0,0,6
34,929436.0,928400.0,1036,6
35,1249804.0,1249804.0,1036,6
36,1275646.0,1204371.0,72311,6
37,1273353.0,1249882.0,95782,6
38,1239603.0,1250102.0,85283,6
39,1222783.0,1249071.0,58995,6
40,1255423.0,1249150.0,65268,6
41,1214346.0,1249578.0,30036,6
42,1156239.0,1155195.0,31080,6
43,1253497.0,1241453.0,43124,6
44,1290440.0,1250474.0,83090,6
45,1286036.0,1249308.0,119818,6
46,1206206.0,1249784.0,76240,6
47,1295930.0,1246021.0,126149,6
48,1282382.0,1249194.0,159337,6
49,1292695.0,1249661.0,202371,6
50,1116376.0,1250421.0,68326,6
51,1272107.0,1249265.0,91168,6
52,1348635.0,1249907.0,189896,6
53,1131151.0,1249973.0,71074,6
54,1303188.0,1249443.0,124819,6
55,1212225.0,1249781.0,87263,6
56,1312458.0,1245574.0,154147,6
57,1239841.0,1249167.0,144821,6
58,1270199.0,1250426.0,164594,6
59,1163090.0,1248948.0,78736,6
60,1338481.0,1250157.0,167060,6
61,1246065.0,1250154.0,162971,6
62,1220808.0,1249745.0,134034,6
63,1191009.0,1248796.0,76247,6
64,1354364.0,1250343.0,180268,6
65,1161392.0,1249238.0,92422,6
66,1240994.0,1250087.0,83329,6
67,1331574.0,1249898.0,165005,6
68,1183757.0,1249306.0,99456,6
69,1294185.0,1250174.0,143467,6
70,1184258.0,1249052.0,78673,6
71,1324964.0,1250419.0,153218,6
72,1171075.0,1248786.0,75507,6
73,1148811.0,1224318.0,0,6
74,1398127.0,1232212.0,165915,6
75,1164874.0,1250398.0,80391,6
76,1254480.0,1248883.0,85988,6
77,1330709.0,1250224.0,166473,6
78,1254767.0,1249769.0,171471,6
79,1177271.0,1249560.0,99182,6
80,1132805.0,1229915.0,2072,6
81,1384867.0,1244550.0,142389,6
82,1231402.0,1249787.0,124004,6
83,1204847.0,1249552.0,79299,6
84,1324538.0,1249868.0,153969,6
85,1170315.0,1249168.0,75116,6
86,1297910.0,1249578.0,123448,6
87,1283242.0,1250264.0,156426,6
88,1222201.0,1249652.0,128975,6
89,1232959.0,1249272.0,112662,6
90,1221807.0,1249517.0,84952,6
91,1253891.0,1249759.0,89084,6
92,1219940.0,1249972.0,59052,6
93,1368964.0,1249969.0,178047,6
94,1150855.0,1249259.0,79643,6
95,1211246.0,1249449.0,41440,6
96,1292094.0,1249912.0,83622,6
97,1352979.0,1249996.0,186605,6
98,1061980.0,1236153.0,12432,6
99,1390464.0,1249668.0,153228,6
100,1190648.0,1249717.0,94159,6
101,1244728.0,1249600.0,89287,6
102,1340892.0,1249945.0,180234,6
103,1247931.0,1249494.0,178671,6
104,1135218.0,1249705.0,64184,6
105,1317832.0,1249639.0,132377,6
106,1229149.0,1249695.0,111831,6
107,1240997.0,1250099.0,102729,6
108,1128015.0,1223307.0,7437,6
109,1346966.0,1249136.0,105267,6
110,1274296.0,1250224.0,129339,6
111,1279519.0,1249849.0,159009,6
112,1264460.0,1249798.0,173671,6
113,1175945.0,1249124.0,100492,6
114,1242809.0,1250132.0,93169,6
115,1223842.0,1249830.0,67181,6
116,1350506.0,1244264.0,173423,6
117,1130195.0,1249597.0,54021,6
118,1284153.0,1249652.0,88522,6
119,1308779.0,1249448.0,147853,6
120,1235189.0,1249851.0,133191,6
121,1223435.0,1249597.0,107029,6
122,1264290.0,1250107.0,121212,6
123,1246928.0,1249614.0,118526,6
124,1257472.0,1249719.0,126279,6
125,1224053.0,1248895.0,101437,6
126,1214476.0,1250539.0,65374,6
127,1339319.0,1248842.0,155851,6
128,1190603.0,1250324.0,96130,6
129,1142919.0,1217910.0,21139,6
130,1349634.0,1249594.0,121179,6
131,1211134.0,1249999.0,82314,6
132,1121068.0,1203382.0,0,6
133,1356250.0,1249193.0,107057,6
134,1163417.0,1249176.0,21298,6
135,1326617.0,1244006.0,103909,6
136,1219926.0,1249903.0,73932,6
