time,portPktIn,portPktOut,qSize,label
0,0.0,0.0,0,11
1,0.0,0.0,0,11
2,0.0,0.0,0,11
3,0.0,0.0,0,11
4,0.0,0.0,0,11
5,0.0,0.0,0,11
6,1204868.0,1191400.0,13468,11
7,1248380.0,1249416.0,12432,11
8,1234912.0,1235948.0,11396,11
9,1250452.0,1249416.0,12432,11
10,1262884.0,1249416.0,25900,11
11,1240092.0,1249416.0,16576,11
12,1253560.0,1248380.0,21756,11
13,1234912.0,1246308.0,10360,11
14,1245272.0,1224552.0,31080,11
15,1247344.0,1249416.0,29008,11
16,1239056.0,1248380.0,19684,11
17,1239469.0,1248793.0,10360,11
18,826599.0,836959.0,0,11
19,997668.0,997668.0,0,11
20,1217300.0,1207976.0,9324,11
21,1248380.0,1249416.0,8288,11
22,1252524.0,1249416.0,11396,11
23,1250452.0,1250452.0,11396,11
24,1248380.0,1249416.0,10360,11
25,1249416.0,1249416.0,10360,11
26,1250452.0,1249416.0,11396,11
27,1251488.0,1250452.0,12432,11
28,1250452.0,1249416.0,13468,11
29,1250452.0,1249416.0,14504,11
30,1247344.0,1250452.0,11396,11
31,1248380.0,1249416.0,10360,11
32,1252524.0,1249416.0,13468,11
33,1257704.0,1249416.0,21756,11
34,1251488.0,1250452.0,22792,11
35,1244236.0,1249416.0,17612,11
36,1247344.0,1249416.0,15540,11
37,1248380.0,1249416.0,14504,11
38,1251488.0,1250452.0,15540,11
39,1175459.0,1190999.0,0,11
40,1086764.0,1086764.0,0,11
41,1242164.0,1242164.0,0,11
42,1249416.0,1249416.0,0,11
43,1249416.0,1249416.0,0,11
44,1078693.0,1078693.0,0,11
45,601916.0,601916.0,0,11
46,708624.0,708624.0,0,11
47,821548.0,821548.0,0,11
48,936544.0,936544.0,0,11
49,1056918.0,1056918.0,0,11
50,1163428.0,1163428.0,0,11
51,1245272.0,1245272.0,0,11
52,1249416.0,1249416.0,0,11
53,1263920.0,1250452.0,13468,11
54,1249416.0,1249416.0,13468,11
55,1250452.0,1249416.0,14504,11
56,1243200.0,1249416.0,8288,11
57,1255632.0,1250452.0,13468,11
58,906226.0,919694.0,0,11
59,831469.0,831469.0,0,11
60,919968.0,919968.0,0,11
61,1033928.0,1033928.0,0,11
62,1168608.0,1154104.0,14504,11
63,1249416.0,1249416.0,14504,11
