time,portPktIn,portPktOut,qSize,label
0,0.0,0.0,0,11
1,0.0,0.0,0,11
2,0.0,0.0,0,11
3,0.0,0.0,0,11
4,0.0,0.0,0,11
5,0.0,0.0,0,11
6,0.0,0.0,0,11
7,0.0,0.0,0,11
8,0.0,0.0,0,11
9,0.0,0.0,0,11
10,0.0,0.0,0,11
11,0.0,0.0,0,11
12,0.0,0.0,0,11
13,0.0,0.0,0,11
14,0.0,0.0,0,11
15,0.0,0.0,0,11
16,0.0,0.0,0,11
17,0.0,0.0,0,11
18,0.0,0.0,0,11
19,68844.0,68844.0,0,11
20,0.0,0.0,0,11
21,0.0,0.0,0,11
22,0.0,0.0,0,11
23,0.0,0.0,0,11
24,0.0,0.0,0,11
25,0.0,0.0,0,11
26,0.0,0.0,0,11
27,0.0,0.0,0,11
28,0.0,0.0,0,11
29,0.0,0.0,0,11
30,1149960.0,1149960.0,0,11
31,1250452.0,1250452.0,0,11
32,1249416.0,1249416.0,0,11
33,1249416.0,1249416.0,0,11
34,1249416.0,1249416.0,0,11
35,1224702.0,1224702.0,0,11
36,689976.0,689976.0,0,11
37,801864.0,801864.0,0,11
38,914788.0,914788.0,0,11
39,1145816.0,1133384.0,12432,11
40,1250452.0,1249416.0,13468,11
41,798827.0,812295.0,0,11
42,833980.0,833980.0,0,11
43,947940.0,947940.0,0,11
44,1189328.0,1189328.0,0,11
45,1178351.0,1178351.0,0,11
46,1152032.0,1152032.0,0,11
47,369959.0,369959.0,0,11
48,0.0,0.0,0,11
49,83916.0,83916.0,0,11
50,1249416.0,1249416.0,0,11
51,1249416.0,1249416.0,0,11
52,1249416.0,1249416.0,0,11
53,1250452.0,1250452.0,0,11
54,1249416.0,1249416.0,0,11
55,1249416.0,1249416.0,0,11
56,1250452.0,1250452.0,0,11
57,1262884.0,1249416.0,13468,11
58,1202149.0,1215617.0,0,11
59,1249416.0,1249416.0,0,11
60,1264956.0,1249416.0,15540,11
61,1248380.0,1250452.0,13468,11
62,1250452.0,1249416.0,14504,11
63,1250452.0,1249416.0,15540,11
64,1283604.0,1250452.0,48692,11
65,1215393.0,1249581.0,14504,11
66,1243200.0,1241128.0,16576,11
67,1251488.0,1243200.0,24864,11
68,1232840.0,1249416.0,8288,11
69,1262884.0,1249416.0,21756,11
70,1229732.0,1239056.0,12432,11
