time,portPktIn,portPktOut,qSize,label
0,445852.0,445852.0,0,3
1,0.0,0.0,0,3
2,801183.0,801183.0,0,3
3,605302.0,605302.0,0,3
4,0.0,0.0,0,3
5,0.0,0.0,0,3
6,0.0,0.0,0,3
7,511184.0,511184.0,0,3
8,0.0,0.0,0,3
9,0.0,0.0,0,3
10,0.0,0.0,0,3
11,0.0,0.0,0,3
12,0.0,0.0,0,3
13,0.0,0.0,0,3
14,0.0,0.0,0,3
15,0.0,0.0,0,3
16,0.0,0.0,0,3
17,1108664.0,1108664.0,0,3
18,1249416.0,1249416.0,0,3
19,1250452.0,1250452.0,0,3
20,1241555.0,1236375.0,5180,3
21,1244373.0,1249553.0,0,3
22,1257190.0,1249938.0,7252,3
23,1243307.0,1249523.0,1036,3
24,1249416.0,1250452.0,0,3
25,1249416.0,1249416.0,0,3
26,1250452.0,1249416.0,1036,3
27,1142539.0,1143575.0,0,3
28,843304.0,843304.0,0,3
29,1249304.0,1249304.0,0,3
30,1249800.0,1249800.0,0,3
31,1250452.0,1249416.0,1036,3
32,1249416.0,1249416.0,1036,3
33,291219.0,292255.0,0,3
34,0.0,0.0,0,3
35,0.0,0.0,0,3
36,117067.0,117067.0,0,3
37,51730.0,51730.0,0,3
38,617024.0,617024.0,0,3
39,638619.0,638619.0,0,3
40,1250551.0,1250551.0,0,3
41,1254532.0,1249352.0,5180,3
42,1245012.0,1249156.0,1036,3
43,1249416.0,1250452.0,0,3
44,1263920.0,1249416.0,14504,3
45,1242164.0,1249416.0,7252,3
46,1194261.0,1201513.0,0,3
47,1072260.0,1072260.0,0,3
48,1183565.0,1177349.0,6216,3
49,1250452.0,1249416.0,7252,3
50,1249601.0,1249601.0,7252,3
51,1259751.0,1249391.0,17612,3
52,1244912.0,1250092.0,12432,3
53,1246308.0,1249416.0,9324,3
54,1250092.0,1250092.0,9324,3
55,1244064.0,1249244.0,4144,3
56,1249416.0,1249416.0,4144,3
57,1249684.0,1249684.0,4144,3
58,1249416.0,1250452.0,3108,3
59,1249416.0,1249416.0,3108,3
60,1250452.0,1249416.0,4144,3
61,1249416.0,1250452.0,3108,3
62,1249416.0,1249416.0,3108,3
63,1249416.0,1249416.0,3108,3
64,1250452.0,1249416.0,4144,3
65,1249416.0,1250452.0,3108,3
66,1249416.0,1249416.0,3108,3
67,1280496.0,1249416.0,34188,3
68,1250452.0,1249416.0,35224,3
69,1243200.0,1250452.0,27972,3
70,1192857.0,1189749.0,31080,3
71,1250072.0,1250072.0,31080,3
72,1256668.0,1249416.0,38332,3
73,1200843.0,1229851.0,9324,3
74,1258740.0,1249416.0,18648,3
75,1236984.0,1249416.0,6216,3
76,1254079.0,1249935.0,10360,3
77,1263920.0,1245272.0,29008,3
78,1262884.0,1250452.0,41440,3
79,1217070.0,1244006.0,14504,3
80,1231436.0,1242832.0,3108,3
81,1275316.0,1249416.0,29008,3
82,1250452.0,1250452.0,29008,3
83,1263920.0,1249416.0,43512,3
84,1184955.0,1228467.0,0,3
85,1270595.0,1242623.0,27972,3
86,1241128.0,1241128.0,27972,3
87,1248380.0,1249416.0,26936,3
88,1244219.0,1249399.0,21756,3
89,1239908.0,1241980.0,19684,3
90,1265992.0,1249416.0,36260,3
91,1214564.0,1248752.0,2072,3
92,1298972.0,1247172.0,53872,3
93,1231804.0,1249416.0,36260,3
94,1220451.0,1229775.0,26936,3
95,1242164.0,1247344.0,21756,3
96,1288656.0,1249416.0,60996,3
97,1222480.0,1249288.0,34188,3
98,1242164.0,1250452.0,25900,3
99,1246308.0,1249416.0,22792,3
100,1268064.0,1249416.0,41440,3
101,1196863.0,1237267.0,1036,3
102,1218672.0,1218672.0,1036,3
103,1293964.0,1239056.0,55944,3
104,1256668.0,1250452.0,62160,3
105,1185147.0,1240055.0,7252,3
106,1277388.0,1249416.0,35224,3
107,1242164.0,1249416.0,27972,3
108,1245272.0,1249416.0,23828,3
109,1272509.0,1250452.0,45885,3
110,1225588.0,1249717.0,21756,3
111,1264956.0,1249416.0,37296,3
112,1253850.0,1249706.0,41440,3
113,1266570.0,1249994.0,58016,3
114,1217116.0,1249232.0,25900,3
115,1244236.0,1249416.0,20720,3
116,1245272.0,1250452.0,15540,3
117,1284640.0,1249416.0,50764,3
118,1254596.0,1249416.0,55944,3
119,1197838.0,1230990.0,22792,3
120,1261571.0,1249139.0,35224,3
121,1253635.0,1237059.0,51800,3
122,1225972.0,1249800.0,27972,3
123,1183299.0,1210235.0,1036,3
124,1096615.0,1096615.0,1036,3
125,1283860.0,1240348.0,44548,3
126,1245272.0,1249416.0,40404,3
127,1266091.0,1249515.0,56980,3
128,1217884.0,1250000.0,24864,3
129,1277388.0,1249416.0,52836,3
130,1233876.0,1249416.0,37296,3
131,1249620.0,1250452.0,36464,3
132,1257704.0,1249620.0,44548,3
133,1227660.0,1249416.0,22792,3
134,1247344.0,1249416.0,20720,3
135,1274280.0,1250452.0,44548,3
136,1261401.0,1248969.0,56980,3
137,1215228.0,1250452.0,21756,3
138,1236062.0,1190478.0,67340,3
139,1188650.0,1249774.0,6216,3
140,1232803.0,1239019.0,0,3
141,1228696.0,1228696.0,0,3
142,1183357.0,1183357.0,0,3
143,1185184.0,1185184.0,0,3
144,1249416.0,1249416.0,0,3
145,1238020.0,1238020.0,0,3
146,1249416.0,1249416.0,0,3
147,998806.0,998806.0,0,3
148,1141672.0,1141672.0,0,3
149,1274280.0,1249416.0,24864,3
150,1232780.0,1250392.0,7252,3
151,1250512.0,1249476.0,8288,3
152,1249416.0,1249416.0,8288,3
153,1249416.0,1250452.0,7252,3
154,1239254.0,1246506.0,0,3
155,1250452.0,1250452.0,0,3
156,1249416.0,1249416.0,0,3
157,1249353.0,1249353.0,0,3
158,1250287.0,1250287.0,0,3
159,1250146.0,1249110.0,1036,3
160,1249416.0,1249416.0,1036,3
161,1273244.0,1250452.0,23828,3
162,1250452.0,1249416.0,24864,3
163,1245787.0,1249931.0,20720,3
164,1248380.0,1249416.0,19684,3
165,1187112.0,1206796.0,0,3
166,1068116.0,1068116.0,0,3
167,1178968.0,1178968.0,0,3
168,1248380.0,1248380.0,0,3
169,1249416.0,1249416.0,0,3
170,1249416.0,1249416.0,0,3
171,697104.0,697104.0,0,3
172,0.0,0.0,0,3
173,262261.0,262261.0,0,3
174,492943.0,492943.0,0,3
175,0.0,0.0,0,3
176,0.0,0.0,0,3
177,59204.0,59204.0,0,3
