time,portPktIn,portPktOut,qSize,label
0,0.0,0.0,0,3
1,0.0,0.0,0,3
2,0.0,0.0,0,3
3,0.0,0.0,0,3
4,0.0,0.0,0,3
5,0.0,0.0,0,3
6,44548.0,44548.0,0,3
7,40814.0,40814.0,0,3
8,66294.0,66294.0,0,3
9,523596.0,523596.0,0,3
10,1263920.0,1250452.0,13468,3
11,1247418.0,1234986.0,25900,3
12,1243200.0,1250452.0,18648,3
13,1261795.0,1249416.0,31027,3
14,1229057.0,1240400.0,19684,3
15,907619.0,927303.0,0,3
16,845376.0,845376.0,0,3
17,959336.0,959336.0,0,3
18,1083656.0,1083656.0,0,3
19,1273244.0,1250452.0,22792,3
20,1061087.0,1083879.0,0,3
21,713804.0,713804.0,0,3
22,819991.0,819991.0,0,3
23,1099846.0,1093630.0,6216,3
24,1248914.0,1249950.0,5180,3
25,1236598.0,1241778.0,0,3
26,1106476.0,1106476.0,0,3
27,581056.0,581056.0,0,3
28,795648.0,795648.0,0,3
29,1250452.0,1250452.0,0,3
30,1067612.0,1067612.0,0,3
31,0.0,0.0,0,3
32,0.0,0.0,0,3
33,0.0,0.0,0,3
34,568628.0,568628.0,0,3
35,1243735.0,1243735.0,0,3
36,1201320.0,1197176.0,4144,3
37,1202937.0,1193613.0,13468,3
38,1249416.0,1250452.0,12432,3
39,1249416.0,1249416.0,12432,3
40,1236113.0,1248545.0,0,3
41,1257704.0,1247344.0,10360,3
42,1212968.0,1221256.0,2072,3
43,1214300.0,1215336.0,1036,3
44,1119016.0,1120052.0,0,3
45,850556.0,850556.0,0,3
46,1029787.0,1029787.0,0,3
47,1080748.0,1080748.0,0,3
48,1191040.0,1191040.0,0,3
49,1263920.0,1249416.0,14504,3
50,1250452.0,1250452.0,14504,3
51,1247344.0,1249416.0,12432,3
52,1245272.0,1249416.0,8288,3
53,1255632.0,1250452.0,13468,3
54,1249416.0,1249416.0,13468,3
55,1247344.0,1249416.0,11396,3
56,1250401.0,1249365.0,12432,3
57,1250452.0,1250452.0,12432,3
58,1261848.0,1249416.0,24864,3
59,1248380.0,1249416.0,23828,3
60,1249416.0,1250452.0,22792,3
61,1215312.0,1231888.0,6216,3
62,1260932.0,1223636.0,43512,3
63,1209061.0,1249465.0,3108,3
64,1241952.0,1235736.0,9324,3
65,1241574.0,1249862.0,1036,3
66,1257704.0,1249416.0,9324,3
67,1254596.0,1249416.0,14504,3
68,1244236.0,1248380.0,10360,3
69,1202479.0,1212839.0,0,3
70,1161659.0,1161659.0,0,3
71,1202618.0,1202618.0,0,3
72,1232625.0,1210869.0,21756,3
73,1159284.0,1144780.0,36260,3
74,1258740.0,1249416.0,45584,3
75,1218765.0,1249845.0,14504,3
76,1258740.0,1245272.0,27972,3
77,1248789.0,1248789.0,27972,3
78,1267028.0,1250452.0,44548,3
79,1244236.0,1249416.0,39368,3
80,1248260.0,1249296.0,38332,3
81,1230768.0,1250452.0,18648,3
82,1284640.0,1249416.0,53872,3
83,1242465.0,1249717.0,46620,3
84,1241128.0,1249416.0,38332,3
85,1240362.0,1249686.0,29008,3
86,1234685.0,1235721.0,27972,3
87,1167673.0,1193573.0,2072,3
88,1291892.0,1242164.0,51800,3
89,1222480.0,1250452.0,23828,3
90,1275429.0,1249529.0,49728,3
91,1197998.0,1247726.0,0,3
92,1295000.0,1243200.0,51800,3
93,1137684.0,1189484.0,0,3
94,1211084.0,1172752.0,38332,3
95,1240092.0,1249416.0,29008,3
96,1250576.0,1249540.0,30044,3
97,1258740.0,1241128.0,47656,3
98,1248346.0,1249382.0,46620,3
99,1087598.0,1111426.0,22792,3
100,1149528.0,1172320.0,0,3
101,1279460.0,1241128.0,38332,3
102,1243200.0,1249416.0,32116,3
103,1060349.0,1092465.0,0,3
104,589549.0,589549.0,0,3
105,461607.0,461607.0,0,3
106,576208.0,576208.0,0,3
107,621600.0,621600.0,0,3
108,119930.0,119930.0,0,3
109,7945.0,7945.0,0,3
110,0.0,0.0,0,3
111,0.0,0.0,0,3
112,351010.0,351010.0,0,3
113,559645.0,559645.0,0,3
114,46607.0,46607.0,0,3
115,0.0,0.0,0,3
116,602580.0,592220.0,10360,3
117,1252524.0,1250452.0,12432,3
118,1244236.0,1244236.0,12432,3
119,1245800.0,1244764.0,13468,3
120,1232840.0,1232840.0,13468,3
121,1259776.0,1249416.0,23828,3
122,1238063.0,1250495.0,11396,3
123,1255686.0,1243254.0,23828,3
124,1227660.0,1244236.0,7252,3
125,958793.0,966045.0,0,3
126,1171083.0,1167975.0,3108,3
127,1248715.0,1238355.0,13468,3
128,1260812.0,1249416.0,24864,3
129,1216646.0,1241510.0,0,3
130,1264956.0,1239056.0,25900,3
131,1251488.0,1249416.0,27972,3
132,1225457.0,1238925.0,14504,3
133,1250848.0,1249812.0,15540,3
134,1134838.0,1150378.0,0,3
135,1157212.0,1142708.0,14504,3
136,1213278.0,1221566.0,6216,3
137,1251488.0,1249416.0,8288,3
138,1267002.0,1249390.0,25900,3
139,1258602.0,1250314.0,34188,3
140,1237996.0,1249392.0,22792,3
141,983361.0,1006153.0,0,3
142,1105412.0,1105412.0,0,3
143,1253560.0,1246308.0,7252,3
144,1247344.0,1250452.0,4144,3
145,1207383.0,1211527.0,0,3
146,676508.0,676508.0,0,3
147,784252.0,784252.0,0,3
148,898212.0,898212.0,0,3
149,1012172.0,1012172.0,0,3
150,1126132.0,1126132.0,0,3
151,1229732.0,1229732.0,0,3
152,1249416.0,1249416.0,0,3
153,1254833.0,1249653.0,5180,3
154,1249103.0,1250139.0,4144,3
155,1260812.0,1249416.0,15540,3
156,1252524.0,1250452.0,17612,3
157,1253326.0,1249182.0,21756,3
158,1239056.0,1249416.0,11396,3
159,1237327.0,1231111.0,17612,3
160,1255632.0,1249416.0,23828,3
161,1169123.0,1192951.0,0,3
162,1135456.0,1112664.0,22792,3
163,1245447.0,1249591.0,18648,3
164,1260812.0,1250452.0,29008,3
165,1241128.0,1249416.0,20720,3
166,1251981.0,1249909.0,22792,3
167,1188378.0,1191486.0,19684,3
168,1248131.0,1249245.0,18570,3
