time,portPktIn,portPktOut,qSize,label
0,461400.0,461400.0,0,7
1,687282.0,678250.0,9032,7
2,1120882.0,1128878.0,1036,7
3,1271038.0,1250318.0,21756,7
4,1246086.0,1249194.0,18648,7
5,1267642.0,1245777.0,40513,7
6,1220667.0,1249784.0,11396,7
7,1102066.0,1073028.0,40434,7
8,1171229.0,1207927.0,3736,7
9,1123367.0,1118815.0,8288,7
10,1211812.0,1220100.0,0,7
11,1272554.0,1248726.0,23828,7
12,1221478.0,1232760.0,12546,7
13,983966.0,996512.0,0,7
14,879117.0,879117.0,0,7
15,592215.0,591913.0,302,7
16,276783.0,277085.0,0,7
17,446079.0,446079.0,0,7
18,432735.0,432735.0,0,7
19,292984.0,283127.0,9857,7
20,581760.0,591617.0,0,7
21,640910.0,636766.0,4144,7
22,1267373.0,1249761.0,21756,7
23,1249544.0,1249544.0,21756,7
24,1203245.0,1208425.0,16576,7
25,1264158.0,1249654.0,31080,7
26,1262177.0,1250324.0,42933,7
27,1270682.0,1249582.0,64033,7
28,1218659.0,1249332.0,33360,7
29,1125096.0,1114944.0,43512,7
30,1237776.0,1249348.0,31940,7
31,1128502.0,1160442.0,0,7
32,581789.0,581789.0,0,7
33,425897.0,425897.0,0,7
34,1138910.0,1107726.0,31184,7
35,1179370.0,1203945.0,6609,7
36,1240280.0,1233421.0,13468,7
37,1264569.0,1243849.0,34188,7
38,1258478.0,1250190.0,42476,7
39,1217152.0,1249268.0,10360,7
40,1254413.0,1250269.0,14504,7
41,1328569.0,1249030.0,94043,7
42,1219630.0,1250312.0,63361,7
43,1172253.0,1213393.0,22221,7
44,1159472.0,1147745.0,33948,7
45,1006432.0,969844.0,70536,7
46,1185642.0,1249962.0,6216,7
47,1061887.0,1068103.0,0,7
48,1195928.0,1163812.0,32116,7
49,1292483.0,1250007.0,74592,7
50,1175517.0,1232955.0,17154,7
51,1103081.0,1114019.0,6216,7
52,1167810.0,1166774.0,7252,7
53,909430.0,916682.0,0,7
54,1281667.0,1241482.0,40185,7
55,1296256.0,1249491.0,86950,7
56,1277633.0,1249935.0,114648,7
57,1204596.0,1249477.0,69767,7
58,1155462.0,1192077.0,33152,7
59,1210639.0,1237713.0,6078,7
60,1326981.0,1249489.0,83570,7
61,1255628.0,1249145.0,90053,7
62,1190147.0,1249602.0,30598,7
63,1307828.0,1249834.0,88592,7
64,1241660.0,1249458.0,80794,7
65,1240358.0,1249668.0,71484,7
66,1260261.0,1249630.0,82115,7
67,1209352.0,1234375.0,57092,7
68,1286374.0,1249190.0,94276,7
69,1277975.0,1250082.0,122169,7
70,1245988.0,1249488.0,118669,7
71,1204188.0,1250275.0,72582,7
72,1221535.0,1249467.0,44650,7
73,1252782.0,1192827.0,104605,7
74,1145854.0,1249423.0,1036,7
75,1296583.0,1210918.0,86701,7
76,1261223.0,1250026.0,97898,7
77,1250944.0,1249507.0,99335,7
78,1176793.0,1249192.0,26936,7
79,1405386.0,1250428.0,181894,7
80,1132547.0,1248833.0,65608,7
81,1270648.0,1249583.0,86673,7
82,1262981.0,1250041.0,99613,7
83,1235676.0,1250153.0,85136,7
84,1225148.0,1249882.0,60402,7
85,1278275.0,1249279.0,89398,7
86,1323309.0,1249796.0,162911,7
87,1233392.0,1249588.0,146715,7
88,1219347.0,1249886.0,116176,7
89,1272882.0,1249827.0,139231,7
90,1246779.0,1249275.0,136735,7
91,1325452.0,1249987.0,212200,7
92,1219299.0,1249685.0,181814,7
93,1211921.0,1249755.0,143980,7
94,1140783.0,1249539.0,35224,7
95,1390040.0,1247235.0,178029,7
96,1121616.0,1249658.0,49987,7
97,1309861.0,1248922.0,110926,7
98,1276327.0,1249833.0,137420,7
99,1266604.0,1250187.0,153837,7
100,1273037.0,1249620.0,177254,7
101,1212648.0,1250039.0,139863,7
102,1235277.0,1249531.0,125609,7
103,1235242.0,1249024.0,111827,7
104,1266880.0,1250482.0,128225,7
105,1270940.0,1249753.0,149412,7
106,1163804.0,1248885.0,64331,7
107,1369869.0,1250074.0,184126,7
108,1146643.0,1249961.0,80808,7
109,1372845.0,1248941.0,204712,7
110,1158547.0,1250220.0,113039,7
111,1288913.0,1249714.0,152238,7
112,1200089.0,1249555.0,102772,7
113,1305533.0,1249347.0,158958,7
114,1251123.0,1250203.0,159878,7
115,1247958.0,1249297.0,158539,7
116,1279085.0,1250301.0,187323,7
117,1230637.0,1249757.0,168203,7
118,1273088.0,1249517.0,191774,7
119,1154753.0,1249274.0,97253,7
120,1305716.0,1250235.0,152734,7
121,1246906.0,1249224.0,150416,7
122,1206895.0,1249824.0,107487,7
123,1206860.0,1250224.0,64123,7
124,1393561.0,1249387.0,208297,7
125,1257324.0,1249458.0,216163,7
126,1170523.0,1250240.0,136446,7
127,1308354.0,1249414.0,195386,7
128,1185379.0,1249143.0,131622,7
129,1241793.0,1250294.0,123121,7
130,1246678.0,1250099.0,119700,7
131,1314127.0,1249527.0,184300,7
132,1240348.0,1249206.0,175442,7
133,1196530.0,1250057.0,121915,7
134,1253792.0,1249398.0,126309,7
135,1194264.0,1249911.0,70662,7
136,1281251.0,1249386.0,102527,7
137,1356807.0,1250453.0,208881,7
138,1247830.0,1249507.0,207204,7
139,1279149.0,1249124.0,237229,7
140,1175078.0,1249748.0,162559,7
141,1301576.0,1250426.0,213709,7
142,1167834.0,1249429.0,132114,7
143,1267925.0,1249602.0,150437,7
144,1289601.0,1249054.0,190984,7
145,1265675.0,1250447.0,206212,7
146,1256076.0,1249938.0,212350,7
147,1200743.0,1249558.0,163535,7
148,1284337.0,1249122.0,198750,7
149,1209362.0,1250116.0,157996,7
150,1270653.0,1249273.0,179376,7
151,1229720.0,1249780.0,159316,7
152,1241507.0,1249962.0,150861,7
153,1211509.0,1249694.0,112676,7
