time,portPktIn,portPktOut,qSize,label
0,494809.0,494809.0,0,7
1,695533.0,694497.0,1036,7
2,819372.0,783112.0,37296,7
3,1269864.0,1248973.0,58187,7
4,1243280.0,1250230.0,51237,7
5,1327648.0,1249109.0,129776,7
6,1265125.0,1250094.0,144807,7
7,1151809.0,1249729.0,46887,7
8,1275756.0,1249377.0,73266,7
9,1326733.0,1250347.0,149652,7
10,1261333.0,1249779.0,161206,7
11,1227325.0,1249089.0,139442,7
12,1214702.0,1250142.0,104002,7
13,1263893.0,1248911.0,118984,7
14,1237990.0,1250348.0,106626,7
15,1237390.0,1249431.0,94585,7
16,1284762.0,1230641.0,148706,7
17,1204112.0,1249131.0,103687,7
18,1262088.0,1250422.0,115353,7
19,1246028.0,1249461.0,111920,7
20,1207622.0,1249094.0,70448,7
21,1334295.0,1249865.0,154878,7
22,1245453.0,1250083.0,150248,7
23,1280961.0,1249160.0,182049,7
24,1200480.0,1250006.0,132523,7
25,1182335.0,1250229.0,64629,7
26,1311080.0,1249443.0,126266,7
27,1229687.0,1249918.0,106035,7
28,1245758.0,1249440.0,102353,7
29,1339311.0,1249438.0,192226,7
30,1168084.0,1249862.0,110448,7
31,1259509.0,1249122.0,120835,7
32,1194376.0,1249943.0,65268,7
33,1307135.0,1249465.0,122938,7
34,1229074.0,1250484.0,101528,7
35,1199091.0,1249704.0,50915,7
36,1308294.0,1249462.0,109747,7
37,1215671.0,1249431.0,75987,7
38,1243503.0,1249473.0,70017,7
39,1309373.0,1250546.0,128844,7
40,1267834.0,1249262.0,147416,7
41,1227712.0,1249772.0,125356,7
42,1227785.0,1249307.0,103834,7
43,1348545.0,1249756.0,202623,7
44,1167527.0,1249840.0,120310,7
45,1306274.0,1249654.0,176930,7
46,1233177.0,1249703.0,160404,7
47,1239051.0,1249957.0,149498,7
48,1256943.0,1249571.0,156870,7
49,1186837.0,1249585.0,94122,7
50,1334756.0,1249574.0,179304,7
51,1231888.0,1249745.0,161447,7
52,1260448.0,1250265.0,171630,7
53,1230068.0,1249005.0,152693,7
54,1188419.0,1250609.0,90503,7
55,1299954.0,1249272.0,141185,7
56,1288553.0,1249702.0,180036,7
57,1213295.0,1249876.0,143455,7
58,1271175.0,1249189.0,165441,7
59,1222809.0,1249891.0,138359,7
60,1194856.0,1250335.0,82880,7
61,1329123.0,1249552.0,162451,7
62,1142757.0,1249824.0,55384,7
63,1322531.0,1249343.0,128572,7
64,1243636.0,1250022.0,122186,7
65,1250236.0,1249312.0,123110,7
66,1305860.0,1250051.0,178919,7
67,1190604.0,1248952.0,120571,7
68,1282303.0,1250057.0,152817,7
69,1216386.0,1249251.0,119952,7
70,1319001.0,1250236.0,188717,7
71,1147813.0,1249506.0,87024,7
72,1292280.0,1250239.0,129065,7
73,1272248.0,1249033.0,152280,7
74,1225716.0,1250254.0,127742,7
75,1283085.0,1249639.0,161188,7
76,1159982.0,1249523.0,71647,7
77,1259256.0,1216906.0,113997,7
78,1255172.0,1249539.0,119630,7
79,1188773.0,1249693.0,58710,7
80,1308481.0,1250607.0,116584,7
81,1314544.0,1249115.0,182013,7
82,1192683.0,1249538.0,125158,7
83,1330202.0,1250434.0,204926,7
84,1225774.0,1249147.0,181553,7
85,1254145.0,1249836.0,185862,7
86,1241226.0,1249417.0,177671,7
87,1248752.0,1249631.0,176792,7
88,1249528.0,1250103.0,176217,7
89,1201677.0,1249691.0,128203,7
90,1263586.0,1249946.0,141843,7
91,1191900.0,1249735.0,84008,7
92,1282559.0,1249069.0,117498,7
93,1330586.0,1249864.0,198220,7
94,1212135.0,1250206.0,160149,7
95,1216074.0,1248952.0,127271,7
96,1319178.0,1250290.0,196159,7
97,1224820.0,1249687.0,171292,7
98,1213434.0,1249228.0,135498,7
99,1197337.0,1249955.0,82880,7
100,1360229.0,1249271.0,193838,7
101,1258635.0,1249814.0,202659,7
102,1189773.0,1250241.0,142191,7
103,1323339.0,1249213.0,216317,7
104,1168016.0,1250407.0,133926,7
105,1284157.0,1249558.0,168525,7
106,1211468.0,1249109.0,130884,7
107,1328367.0,1250132.0,209119,7
108,1213841.0,1250159.0,172801,7
109,1268039.0,1249115.0,191725,7
110,1243702.0,1249393.0,186034,7
111,1252336.0,1250488.0,187882,7
112,1248865.0,1249308.0,187439,7
113,1197119.0,1249813.0,134745,7
114,1292643.0,1249452.0,177936,7
115,1197467.0,1249802.0,125601,7
116,1293990.0,1249283.0,170308,7
117,1229261.0,1250251.0,149318,7
118,1168232.0,1249174.0,68376,7
119,1319529.0,1249619.0,138286,7
120,1272036.0,1250359.0,159963,7
121,1250469.0,1249081.0,161351,7
122,1286442.0,1249736.0,198057,7
123,1152648.0,1250213.0,100492,7
124,1241071.0,1250087.0,91476,7
125,1304149.0,1249160.0,146465,7
126,1251162.0,1249896.0,147731,7
127,1147764.0,1249186.0,46309,7
128,1397323.0,1250488.0,193144,7
129,1185630.0,1249806.0,128968,7
130,1202693.0,1248940.0,82721,7
131,1308244.0,1249583.0,141382,7
132,1195066.0,1250217.0,86231,7
