time,portPktIn,portPktOut,qSize,label
0,377514.0,361974.0,15540,6
1,1210256.0,1225796.0,0,6
2,983314.0,975530.0,7784,6
3,1242616.0,1250400.0,0,6
4,536354.0,536354.0,0,6
5,408510.0,407474.0,1036,6
6,1249911.0,1249911.0,1036,6
7,817535.0,804067.0,14504,6
8,1195713.0,1206073.0,4144,6
9,1020034.0,1018998.0,5180,6
10,732043.0,737223.0,0,6
11,273228.0,265707.0,7521,6
12,548667.0,553080.0,3108,6
13,362422.0,365530.0,0,6
14,404491.0,404491.0,0,6
15,1236948.0,1223480.0,13468,6
16,1250714.0,1249923.0,14259,6
17,1247345.0,1232731.0,28873,6
18,652525.0,681398.0,0,6
19,322667.0,322667.0,0,6
20,616980.0,569319.0,47661,6
21,483310.0,530971.0,0,6
22,574085.0,574085.0,0,6
23,1093974.0,1078688.0,15286,6
24,584965.0,588856.0,11395,6
25,1284817.0,1243975.0,52237,6
26,1196869.0,1249106.0,0,6
27,1169460.0,1162208.0,7252,6
28,1289255.0,1246731.0,49776,6
29,1220044.0,1249449.0,20371,6
30,1184482.0,1204853.0,0,6
31,1228255.0,1213751.0,14504,6
32,500122.0,514626.0,0,6
33,630812.0,626668.0,4144,6
34,1233789.0,1220690.0,17243,6
35,1257650.0,1250029.0,24864,6
36,1242393.0,1238548.0,28709,6
37,467855.0,496564.0,0,6
38,570387.0,570387.0,0,6
39,470820.0,470820.0,0,6
40,667607.0,667607.0,0,6
41,496635.0,495599.0,1036,6
42,1034101.0,1035137.0,0,6
43,1156714.0,1152570.0,4144,6
44,1316608.0,1249127.0,71625,6
45,1066551.0,1137640.0,536,6
46,858129.0,854521.0,4144,6
47,1212628.0,1216772.0,0,6
48,249073.0,249073.0,0,6
49,556566.0,556566.0,0,6
50,699750.0,697678.0,2072,6
51,1282017.0,1186553.0,97536,6
52,1195607.0,1249019.0,44124,6
53,1269264.0,1249708.0,63680,6
54,1252553.0,1249744.0,66489,6
55,1247980.0,1250345.0,64124,6
56,1292258.0,1248905.0,107477,6
57,1227904.0,1249674.0,85707,6
58,1260266.0,1249857.0,96116,6
59,1223648.0,1249608.0,70156,6
60,1220412.0,1250164.0,40404,6
61,1229920.0,1249604.0,20720,6
62,1303703.0,1227907.0,96516,6
63,1308785.0,1249921.0,155380,6
64,1183990.0,1250365.0,89005,6
65,1247334.0,1249288.0,87051,6
66,1221450.0,1249545.0,58956,6
67,1264421.0,1250066.0,73311,6
68,1217324.0,1249195.0,41440,6
69,1256286.0,1232458.0,65268,6
70,1223774.0,1249725.0,39317,6
71,1204640.0,1243957.0,0,6
72,1285203.0,1241564.0,43639,6
73,1286662.0,1249958.0,80343,6
74,1139964.0,1160474.0,59833,6
75,1257708.0,1249199.0,68342,6
76,1260597.0,1250542.0,78397,6
77,1199013.0,1249438.0,27972,6
78,1292013.0,1248965.0,71020,6
79,1274980.0,1250485.0,95515,6
80,1161989.0,1249216.0,8288,6
81,1249518.0,1190346.0,67460,6
82,873938.0,941398.0,0,6
83,1038770.0,1019086.0,19684,6
84,861388.0,881072.0,0,6
85,553193.0,542480.0,10713,6
86,1256289.0,1249390.0,17612,6
87,1268469.0,1249821.0,36260,6
88,1238294.0,1249914.0,24640,6
89,1296230.0,1249203.0,71667,6
90,1240761.0,1249699.0,62729,6
91,1298185.0,1250259.0,110655,6
92,1164712.0,1249467.0,25900,6
93,1271888.0,1226304.0,71484,6
94,1256781.0,1250124.0,78141,6
95,1232128.0,1249758.0,60511,6
96,1221859.0,1249423.0,32947,6
97,1329935.0,1250242.0,112640,6
98,1232030.0,1249276.0,95394,6
99,1264360.0,1250129.0,109625,6
100,1268769.0,1248994.0,129400,6
101,1228145.0,1250365.0,107180,6
102,1300699.0,1249164.0,158715,6
103,1179347.0,1249721.0,88341,6
104,1228293.0,1249294.0,67340,6
105,1283865.0,1249686.0,101519,6
106,1224448.0,1232537.0,93430,6
107,1290839.0,1249589.0,134680,6
108,1261329.0,1249653.0,146356,6
109,1268003.0,1249220.0,165139,6
110,1253528.0,1250050.0,168617,6
111,1175183.0,1249635.0,94165,6
112,1198948.0,1249601.0,43512,6
113,1373903.0,1250153.0,167262,6
114,1140691.0,1249783.0,58170,6
115,1289619.0,1249111.0,98678,6
116,1292938.0,1250526.0,141090,6
117,1165685.0,1249225.0,57550,6
118,1193000.0,1176363.0,74187,6
119,1221656.0,1249436.0,46407,6
120,1275046.0,1249954.0,71499,6
121,1230863.0,1249599.0,52763,6
122,1332324.0,1249856.0,135231,6
123,1210286.0,1249169.0,96348,6
124,1245924.0,1249762.0,92510,6
125,1289868.0,1250353.0,132025,6
126,1183589.0,1249310.0,66304,6
127,1333535.0,1249640.0,150199,6
128,1186568.0,1250214.0,86553,6
129,1256228.0,1249051.0,93730,6
130,1300327.0,1249426.0,144631,6
131,1136943.0,1250123.0,31451,6
132,1288866.0,1249869.0,70448,6
133,1266680.0,1249140.0,87988,6
134,1281965.0,1249739.0,120214,6
135,1215636.0,1249785.0,86065,6
136,1264970.0,1249661.0,101374,6
137,1174500.0,1204193.0,71681,6
138,1206605.0,1250314.0,27972,6
139,1153171.0,1181143.0,0,6
140,1085228.0,1071760.0,13468,6
141,1055139.0,1050241.0,18366,6
142,1237782.0,1249932.0,6216,6
143,1282154.0,1243252.0,45118,6
144,1192635.0,1214450.0,23303,6
145,1147074.0,1150030.0,20347,6
146,1199580.0,1206459.0,13468,6
147,1229682.0,1243150.0,0,6
148,756274.0,753166.0,3108,6
149,1175477.0,1178585.0,0,6
150,333786.0,333786.0,0,6
151,221805.0,221805.0,0,6
152,173118.0,173118.0,0,6
153,333913.0,332877.0,1036,6
154,1216864.0,1205468.0,12432,6
155,1287629.0,1250460.0,49601,6
156,1246830.0,1249811.0,46620,6
157,1005939.0,1046980.0,5579,6
158,1005417.0,1010996.0,0,6
159,862176.0,862176.0,0,6
160,1276215.0,1249279.0,26936,6
161,1217149.0,1220257.0,23828,6
162,1243967.0,1247075.0,20720,6
163,893856.0,909396.0,5180,6
164,1003555.0,1008735.0,0,6
165,531940.0,517436.0,14504,6
166,510908.0,525412.0,0,6
167,355852.0,355852.0,0,6
168,631706.0,631706.0,0,6
169,1307654.0,1243913.0,63741,6
170,1230879.0,1249449.0,45171,6
171,1172786.0,1215885.0,2072,6
172,1162274.0,1134302.0,30044,6
173,1244463.0,1249643.0,24864,6
174,1282808.0,1249511.0,58161,6
175,1190190.0,1241099.0,7252,6
176,1275767.0,1249867.0,33152,6
177,1234457.0,1249997.0,17612,6
178,1237289.0,1249721.0,5180,6
179,1199220.0,1199220.0,5180,6
180,1129542.0,1134722.0,0,6
181,568563.0,568563.0,0,6
182,406168.0,406168.0,0,6
183,991793.0,940613.0,51180,6
184,1205119.0,1244121.0,12178,6
185,1247018.0,1234332.0,24864,6
186,797266.0,822130.0,0,6
187,908317.0,908317.0,0,6
188,907984.0,898660.0,9324,6
189,1146541.0,1154829.0,1036,6
190,1261834.0,1249334.0,13536,6
191,1289933.0,1250527.0,52942,6
192,1201183.0,1248945.0,5180,6
193,1239430.0,1221818.0,22792,6
194,1200293.0,1223085.0,0,6
195,898151.0,898151.0,0,6
196,587759.0,587759.0,0,6
197,528063.0,528063.0,0,6
198,596878.0,596878.0,0,6
199,1065340.0,1039440.0,25900,6
200,1264336.0,1250177.0,40059,6
201,1200892.0,1240951.0,0,6
202,988283.0,984139.0,4144,6
203,553802.0,557946.0,0,6
204,327874.0,327874.0,0,6
205,1118750.0,1116678.0,2072,6
206,1214701.0,1196300.0,20473,6
207,1110542.0,1131015.0,0,6
208,849710.0,849710.0,0,6
209,972954.0,971918.0,1036,6
210,1271297.0,1249975.0,22358,6
211,1227186.0,1234004.0,15540,6
212,730642.0,746182.0,0,6
213,482784.0,481748.0,1036,6
214,677676.0,663172.0,15540,6
215,710028.0,725568.0,0,6
216,282913.0,282913.0,0,6
217,365483.0,365483.0,0,6
218,736137.0,714670.0,21467,6
219,1244230.0,1249382.0,16315,6
220,1207379.0,1206082.0,17612,6
221,1264428.0,1249924.0,32116,6
222,1270873.0,1250254.0,52735,6
223,1275505.0,1248752.0,79488,6
224,1240062.0,1250656.0,68894,6
225,1259393.0,1249095.0,79192,6
226,1048349.0,1127541.0,0,6
227,1275018.0,1233578.0,41440,6
228,1248522.0,1244378.0,45584,6
229,1303956.0,1249615.0,99925,6
230,1015175.0,1115100.0,0,6
231,1227958.0,1181095.0,46863,6
232,1158070.0,1190429.0,14504,6
233,923409.0,924445.0,13468,6
234,1082477.0,1061317.0,34628,6
235,802230.0,836858.0,0,6
236,1188222.0,1143952.0,44270,6
237,1210547.0,1249637.0,5180,6
238,1017227.0,1022407.0,0,6
239,1059934.0,1059934.0,0,6
240,1261390.0,1249597.0,11793,6
241,1252893.0,1249146.0,15540,6
242,1223364.0,1226472.0,12432,6
243,1020619.0,1015471.0,17580,6
244,1290838.0,1250554.0,57864,6
245,1262248.0,1249320.0,70792,6
246,1268880.0,1249368.0,90304,6
247,1188851.0,1250147.0,29008,6
248,1265415.0,1249729.0,44694,6
249,967776.0,1012470.0,0,6
250,1284380.0,1235688.0,48692,6
251,1223542.0,1249442.0,22792,6
252,1291609.0,1250037.0,64364,6
253,1249505.0,1249637.0,64232,6
254,1237167.0,1249021.0,52378,6
255,1229969.0,1250470.0,31877,6
256,1246947.0,1237691.0,41133,6
