time,portPktIn,portPktOut,qSize,label
0,107409.0,107409.0,0,0
1,0.0,0.0,0,0
2,24650.0,24650.0,0,0
3,88268.0,88268.0,0,0
4,0.0,0.0,0,0
5,24864.0,24864.0,0,0
6,10177.0,10177.0,0,0
7,0.0,0.0,0,0
8,0.0,0.0,0,0
9,14268.0,14268.0,0,0
10,389536.0,389536.0,0,0
11,1249416.0,1249416.0,0,0
12,483421.0,483421.0,0,0
13,0.0,0.0,0,0
14,0.0,0.0,0,0
15,0.0,0.0,0,0
16,19338.0,19338.0,0,0
17,0.0,0.0,0,0
18,0.0,0.0,0,0
19,0.0,0.0,0,0
20,281792.0,281792.0,0,0
21,1262884.0,1249416.0,13468,0
22,1250452.0,1250452.0,13468,0
23,1232840.0,1234912.0,11396,0
24,1251923.0,1249851.0,13468,0
25,1250452.0,1249416.0,14504,0
26,1249416.0,1249416.0,14504,0
27,901048.0,915552.0,0,0
28,222489.0,222489.0,0,0
29,0.0,0.0,0,0
30,0.0,0.0,0,0
31,79647.0,79647.0,0,0
32,0.0,0.0,0,0
33,0.0,0.0,0,0
34,0.0,0.0,0,0
35,0.0,0.0,0,0
36,22457.0,22457.0,0,0
37,0.0,0.0,0,0
38,6788.0,6788.0,0,0
39,2271.0,2271.0,0,0
40,0.0,0.0,0,0
41,0.0,0.0,0,0
42,0.0,0.0,0,0
43,0.0,0.0,0,0
44,0.0,0.0,0,0
45,846412.0,846412.0,0,0
46,1042098.0,1042098.0,0,0
47,621783.0,621783.0,0,0
48,616420.0,616420.0,0,0
49,1250452.0,1250452.0,0,0
50,1249416.0,1249416.0,0,0
51,1249416.0,1249416.0,0,0
52,1264956.0,1249416.0,15540,0
53,1250452.0,1250452.0,15540,0
54,1241128.0,1249416.0,7252,0
55,938718.0,945970.0,0,0
56,709660.0,709660.0,0,0
57,821548.0,821548.0,0,0
58,935508.0,935508.0,0,0
59,1075027.0,1075027.0,0,0
60,1167543.0,1167543.0,0,0
61,1245272.0,1245272.0,0,0
62,1253934.0,1249790.0,4144,0
63,1250452.0,1249416.0,5180,0
64,684958.0,690138.0,0,0
65,0.0,0.0,0,0
66,0.0,0.0,0,0
67,0.0,0.0,0,0
68,0.0,0.0,0,0
69,0.0,0.0,0,0
70,917896.0,917896.0,0,0
71,1249416.0,1249416.0,0,0
72,1253520.0,1249376.0,4144,0
73,1249416.0,1249416.0,4144,0
74,347437.0,351581.0,0,0
75,0.0,0.0,0,0
76,0.0,0.0,0,0
77,493136.0,493136.0,0,0
78,1250452.0,1250452.0,0,0
79,1020644.0,1020644.0,0,0
80,0.0,0.0,0,0
81,398860.0,398860.0,0,0
82,1250452.0,1250452.0,0,0
83,1263920.0,1249416.0,14504,0
84,1246308.0,1249416.0,11396,0
85,1262884.0,1249416.0,24864,0
86,400221.0,425085.0,0,0
87,0.0,0.0,0,0
88,42677.0,42677.0,0,0
89,0.0,0.0,0,0
90,0.0,0.0,0,0
91,27695.0,27695.0,0,0
92,0.0,0.0,0,0
93,859222.0,859222.0,0,0
94,0.0,0.0,0,0
95,0.0,0.0,0,0
96,0.0,0.0,0,0
97,0.0,0.0,0,0
98,20720.0,20720.0,0,0
99,104629.0,104629.0,0,0
100,79310.0,79310.0,0,0
101,630633.0,630633.0,0,0
102,0.0,0.0,0,0
103,87804.0,87804.0,0,0
104,0.0,0.0,0,0
105,0.0,0.0,0,0
106,0.0,0.0,0,0
107,0.0,0.0,0,0
108,453651.0,453651.0,0,0
109,1250452.0,1250452.0,0,0
110,1249416.0,1249416.0,0,0
111,1249416.0,1249416.0,0,0
112,1249416.0,1249416.0,0,0
113,1250452.0,1250452.0,0,0
114,550395.0,550395.0,0,0
115,0.0,0.0,0,0
116,0.0,0.0,0,0
117,105691.0,105691.0,0,0
118,0.0,0.0,0,0
119,0.0,0.0,0,0
120,0.0,0.0,0,0
121,145660.0,145660.0,0,0
122,0.0,0.0,0,0
123,220668.0,220668.0,0,0
124,1249416.0,1249416.0,0,0
125,1249416.0,1249416.0,0,0
126,827290.0,827290.0,0,0
127,0.0,0.0,0,0
128,73816.0,73816.0,0,0
129,32585.0,32585.0,0,0
130,0.0,0.0,0,0
131,79641.0,79641.0,0,0
132,0.0,0.0,0,0
133,0.0,0.0,0,0
134,0.0,0.0,0,0
135,0.0,0.0,0,0
136,0.0,0.0,0,0
137,0.0,0.0,0,0
138,0.0,0.0,0,0
139,0.0,0.0,0,0
140,0.0,0.0,0,0
141,0.0,0.0,0,0
142,0.0,0.0,0,0
143,0.0,0.0,0,0
144,0.0,0.0,0,0
145,0.0,0.0,0,0
146,0.0,0.0,0,0
147,0.0,0.0,0,0
148,0.0,0.0,0,0
149,357235.0,357235.0,0,0
150,889902.0,889902.0,0,0
151,115202.0,115202.0,0,0
152,251376.0,251376.0,0,0
153,0.0,0.0,0,0
154,0.0,0.0,0,0
155,0.0,0.0,0,0
156,0.0,0.0,0,0
157,450373.0,450373.0,0,0
158,0.0,0.0,0,0
159,1150996.0,1150996.0,0,0
160,989874.0,989874.0,0,0
161,48045.0,48045.0,0,0
162,0.0,0.0,0,0
163,0.0,0.0,0,0
164,187516.0,187516.0,0,0
165,522726.0,522726.0,0,0
166,0.0,0.0,0,0
167,80808.0,80808.0,0,0
168,1249510.0,1249510.0,0,0
169,1212240.0,1212240.0,0,0
170,67868.0,67868.0,0,0
171,0.0,0.0,0,0
172,0.0,0.0,0,0
173,0.0,0.0,0,0
174,0.0,0.0,0,0
175,0.0,0.0,0,0
176,0.0,0.0,0,0
177,0.0,0.0,0,0
178,0.0,0.0,0,0
179,0.0,0.0,0,0
180,0.0,0.0,0,0
181,53591.0,53591.0,0,0
182,0.0,0.0,0,0
183,0.0,0.0,0,0
184,0.0,0.0,0,0
185,0.0,0.0,0,0
186,624267.0,624267.0,0,0
187,1249416.0,1249416.0,0,0
188,49659.0,49659.0,0,0
189,0.0,0.0,0,0
190,267741.0,267741.0,0,0
191,110241.0,110241.0,0,0
192,0.0,0.0,0,0
193,0.0,0.0,0,0
194,20690.0,20690.0,0,0
195,0.0,0.0,0,0
196,49414.0,49414.0,0,0
197,0.0,0.0,0,0
198,23828.0,23828.0,0,0
199,381231.0,381231.0,0,0
200,0.0,0.0,0,0
201,0.0,0.0,0,0
202,0.0,0.0,0,0
203,0.0,0.0,0,0
204,0.0,0.0,0,0
205,0.0,0.0,0,0
206,0.0,0.0,0,0
207,22613.0,22613.0,0,0
208,0.0,0.0,0,0
209,0.0,0.0,0,0
210,0.0,0.0,0,0
211,0.0,0.0,0,0
212,0.0,0.0,0,0
213,0.0,0.0,0,0
214,0.0,0.0,0,0
215,0.0,0.0,0,0
216,0.0,0.0,0,0
217,0.0,0.0,0,0
218,0.0,0.0,0,0
219,137662.0,137662.0,0,0
220,0.0,0.0,0,0
221,0.0,0.0,0,0
222,0.0,0.0,0,0
223,0.0,0.0,0,0
224,0.0,0.0,0,0
225,0.0,0.0,0,0
226,0.0,0.0,0,0
227,0.0,0.0,0,0
228,0.0,0.0,0,0
229,1206940.0,1206940.0,0,0
230,227863.0,227863.0,0,0
231,30765.0,30765.0,0,0
232,0.0,0.0,0,0
233,4275.0,4275.0,0,0
234,0.0,0.0,0,0
235,0.0,0.0,0,0
236,0.0,0.0,0,0
237,778036.0,778036.0,0,0
238,214591.0,214591.0,0,0
239,0.0,0.0,0,0
240,0.0,0.0,0,0
241,52569.0,52569.0,0,0
242,0.0,0.0,0,0
243,0.0,0.0,0,0
244,0.0,0.0,0,0
245,0.0,0.0,0,0
246,43169.0,43169.0,0,0
247,0.0,0.0,0,0
248,0.0,0.0,0,0
249,0.0,0.0,0,0
250,0.0,0.0,0,0
251,175380.0,175380.0,0,0
252,0.0,0.0,0,0
253,0.0,0.0,0,0
254,76664.0,76664.0,0,0
255,1107705.0,1107705.0,0,0
256,0.0,0.0,0,0
257,0.0,0.0,0,0
258,0.0,0.0,0,0
259,0.0,0.0,0,0
260,0.0,0.0,0,0
261,0.0,0.0,0,0
262,0.0,0.0,0,0
263,0.0,0.0,0,0
264,0.0,0.0,0,0
265,0.0,0.0,0,0
266,0.0,0.0,0,0
267,19030.0,19030.0,0,0
268,0.0,0.0,0,0
269,0.0,0.0,0,0
270,0.0,0.0,0,0
271,728308.0,701372.0,26936,0
272,1218336.0,1244236.0,1036,0
273,1139346.0,1140382.0,0,0
274,1002323.0,1002323.0,0,0
275,514892.0,514892.0,0,0
276,687268.0,687268.0,0,0
277,771334.0,771334.0,0,0
278,855736.0,855736.0,0,0
279,985867.0,985867.0,0,0
280,36836.0,36836.0,0,0
281,0.0,0.0,0,0
282,0.0,0.0,0,0
283,0.0,0.0,0,0
284,0.0,0.0,0,0
285,0.0,0.0,0,0
286,0.0,0.0,0,0
287,0.0,0.0,0,0
288,0.0,0.0,0,0
289,0.0,0.0,0,0
290,0.0,0.0,0,0
291,0.0,0.0,0,0
292,0.0,0.0,0,0
293,0.0,0.0,0,0
294,0.0,0.0,0,0
295,0.0,0.0,0,0
296,0.0,0.0,0,0
297,0.0,0.0,0,0
298,0.0,0.0,0,0
299,0.0,0.0,0,0
300,635554.0,631410.0,4144,3
301,1249416.0,1249416.0,4144,3
302,1182228.0,1186372.0,0,3
303,1262884.0,1249416.0,13468,3
304,1242164.0,1241128.0,14504,3
305,1248380.0,1249416.0,13468,3
306,753081.0,766549.0,0,3
307,578088.0,578088.0,0,3
308,692048.0,692048.0,0,3
309,961408.0,961408.0,0,3
310,888327.0,888327.0,0,3
311,835016.0,835016.0,0,3
312,962444.0,962444.0,0,3
313,1258842.0,1249518.0,9324,3
314,1240477.0,1249801.0,0,3
315,978965.0,978965.0,0,3
316,615700.0,615700.0,0,3
317,1275109.0,1250245.0,24864,3
318,1260812.0,1249416.0,36260,3
319,1221330.0,1249302.0,8288,3
320,1269100.0,1250452.0,26936,3
321,1254596.0,1249416.0,32116,3
322,1181897.0,1214013.0,0,3
323,1245272.0,1223516.0,21756,3
324,1211586.0,1232306.0,1036,3
325,1226624.0,1227660.0,0,3
326,1239721.0,1232469.0,7252,3
327,1168459.0,1157063.0,18648,3
328,1228334.0,1246982.0,0,3
329,1254596.0,1238020.0,16576,3
330,821586.0,838162.0,0,3
331,450413.0,450413.0,0,3
332,489371.0,489371.0,0,3
333,535612.0,535612.0,0,3
334,623976.0,623976.0,0,3
335,18939.0,18939.0,0,3
336,0.0,0.0,0,3
337,0.0,0.0,0,3
338,0.0,0.0,0,3
339,6286.0,6286.0,0,3
340,45584.0,45584.0,0,3
341,1262884.0,1249416.0,13468,3
342,1260812.0,1249416.0,24864,3
343,1245272.0,1249416.0,20720,3
344,1249069.0,1250105.0,19684,3
345,1257704.0,1249416.0,27972,3
346,1244390.0,1249570.0,22792,3
347,1272468.0,1240352.0,54908,3
348,1219163.0,1250243.0,23828,3
349,1250452.0,1249416.0,24864,3
350,1257704.0,1249416.0,33152,3
351,1261004.0,1249608.0,44548,3
352,1153150.0,1197698.0,0,3
353,774193.0,774193.0,0,3
354,980056.0,979020.0,1036,3
355,1192313.0,1192313.0,1036,3
356,1033903.0,1034939.0,0,3
357,1005956.0,1005956.0,0,3
358,1212120.0,1212120.0,0,3
359,1259595.0,1250271.0,9324,3
360,1250452.0,1249416.0,10360,3
361,597885.0,608245.0,0,3
362,818440.0,818440.0,0,3
363,1275316.0,1250452.0,24864,3
364,1246280.0,1249388.0,21756,3
365,1249966.0,1249966.0,21756,3
366,1241082.0,1249370.0,13468,3
367,669756.0,683224.0,0,3
368,289044.0,289044.0,0,3
369,411942.0,411942.0,0,3
370,515928.0,515928.0,0,3
371,989344.0,981056.0,8288,3
372,1266567.0,1249991.0,24864,3
373,1249981.0,1248945.0,25900,3
374,1238295.0,1249691.0,14504,3
375,1249049.0,1244905.0,18648,3
376,1247344.0,1249416.0,16576,3
377,1229106.0,1245682.0,0,3
378,1230838.0,1230838.0,0,3
379,1249416.0,1249416.0,0,3
380,327973.0,327973.0,0,3
381,20583.0,20583.0,0,3
382,107541.0,107541.0,0,3
383,128935.0,128935.0,0,3
384,669256.0,669256.0,0,3
385,948498.0,948498.0,0,3
386,0.0,0.0,0,3
387,33152.0,33152.0,0,3
388,1263920.0,1250452.0,13468,3
389,1258700.0,1249416.0,22752,3
390,538131.0,560883.0,0,3
391,1209012.0,1199688.0,9324,3
392,1249416.0,1248380.0,10360,3
393,1260490.0,1250130.0,20720,3
394,1239188.0,1249548.0,10360,3
395,1215431.0,1225791.0,0,3
396,597763.0,597763.0,0,3
397,447994.0,447994.0,0,3
398,594187.0,594187.0,0,3
399,703607.0,703607.0,0,3
400,953955.0,953955.0,0,3
401,827764.0,827764.0,0,3
402,1189055.0,1172479.0,16576,3
403,1210048.0,1224552.0,2072,3
404,1261848.0,1248380.0,15540,3
405,870056.0,885596.0,0,3
406,961408.0,961408.0,0,3
407,1097124.0,1097124.0,0,3
408,1230750.0,1204850.0,25900,3
409,1236835.0,1249267.0,13468,3
410,1259776.0,1250452.0,22792,3
411,1273244.0,1249416.0,46620,3
412,1222013.0,1249985.0,18648,3
413,1250877.0,1241553.0,27972,3
414,1173921.0,1198785.0,3108,3
415,1254596.0,1250452.0,7252,3
416,1245272.0,1248380.0,4144,3
417,1199684.0,1201756.0,2072,3
418,1275625.0,1249725.0,27972,3
419,1236227.0,1244222.0,19977,3
420,1121974.0,1109835.0,32116,3
421,1239056.0,1249416.0,21756,3
422,1241831.0,1250119.0,13468,3
423,1233831.0,1240047.0,7252,3
424,1232840.0,1221444.0,18648,3
425,1256668.0,1250452.0,24864,3
426,1244236.0,1249416.0,19684,3
427,919173.0,937821.0,1036,3
428,1085728.0,1086764.0,0,3
429,1248380.0,1244236.0,4144,3
430,1253560.0,1249416.0,8288,3
431,1269100.0,1249416.0,27972,3
432,1260724.0,1250364.0,38332,3
433,1228696.0,1249416.0,17612,3
434,1269100.0,1249416.0,37296,3
435,1180732.0,1218028.0,0,3
436,993137.0,993137.0,0,3
437,1034773.0,1034773.0,0,3
438,1086044.0,1074648.0,11396,3
439,1246148.0,1250292.0,7252,3
440,466127.0,473379.0,0,3
441,0.0,0.0,0,3
442,33147.0,33147.0,0,3
443,0.0,0.0,0,3
444,0.0,0.0,0,3
445,200688.0,200688.0,0,3
446,0.0,0.0,0,3
447,237776.0,237776.0,0,3
448,832322.0,832322.0,0,3
449,560912.0,560912.0,0,3
450,0.0,0.0,0,3
451,0.0,0.0,0,3
452,0.0,0.0,0,3
453,27846.0,27846.0,0,3
454,136446.0,136446.0,0,3
455,0.0,0.0,0,3
456,415436.0,415436.0,0,3
457,1249416.0,1249416.0,0,3
458,1249416.0,1249416.0,0,3
459,447655.0,447655.0,0,3
460,199926.0,199926.0,0,3
461,0.0,0.0,0,3
462,0.0,0.0,0,3
463,75412.0,75412.0,0,3
464,74104.0,74104.0,0,3
465,0.0,0.0,0,3
466,0.0,0.0,0,3
467,0.0,0.0,0,3
468,0.0,0.0,0,3
469,0.0,0.0,0,3
470,7049.0,7049.0,0,3
471,0.0,0.0,0,3
472,4518.0,4518.0,0,3
473,0.0,0.0,0,3
474,79257.0,79257.0,0,3
475,0.0,0.0,0,3
476,0.0,0.0,0,3
477,0.0,0.0,0,3
478,0.0,0.0,0,3
479,0.0,0.0,0,3
480,690064.0,690064.0,0,3
481,182256.0,182256.0,0,3
482,859697.0,859697.0,0,3
483,0.0,0.0,0,3
484,70698.0,70698.0,0,3
485,793177.0,792648.0,529,3
486,758352.0,758881.0,0,3
487,1250452.0,1250452.0,0,3
488,1249416.0,1249416.0,0,3
489,1253277.0,1249133.0,4144,3
490,1250452.0,1250452.0,4144,3
491,1254738.0,1249558.0,9324,3
492,1264956.0,1248380.0,25900,3
493,1247344.0,1249416.0,23828,3
494,1239056.0,1244236.0,18648,3
495,1248380.0,1250452.0,16576,3
496,1251488.0,1249416.0,18648,3
497,1268064.0,1249416.0,37296,3
498,1135424.0,1172720.0,0,3
499,1103168.0,1103168.0,0,3
500,1259776.0,1248380.0,11396,3
501,1256668.0,1249416.0,18648,3
502,1146256.0,1127608.0,37296,3
503,1241798.0,1250086.0,29008,3
504,1245272.0,1249416.0,24864,3
505,1248683.0,1249719.0,23828,3
506,1269100.0,1249416.0,43512,3
507,1233876.0,1250452.0,26936,3
508,1268315.0,1249667.0,45584,3
509,1197404.0,1242988.0,0,3
510,1272208.0,1239056.0,33152,3
511,1262884.0,1249416.0,46620,3
512,1260812.0,1249416.0,58016,3
513,1188856.0,1246872.0,0,3
514,1255632.0,1245272.0,10360,3
515,1265613.0,1241785.0,34188,3
516,1243200.0,1250452.0,26936,3
517,1263920.0,1239056.0,51800,3
518,1206940.0,1250452.0,8288,3
519,1280496.0,1249416.0,39368,3
520,1164316.0,1200576.0,3108,3
521,1284640.0,1249416.0,38332,3
522,1251488.0,1249416.0,40404,3
523,1255632.0,1250452.0,45584,3
524,1240278.0,1249602.0,36260,3
525,1245160.0,1249304.0,32116,3
526,1234912.0,1249416.0,17612,3
527,1288784.0,1250452.0,55944,3
528,1226624.0,1249416.0,33152,3
529,1236338.0,1249806.0,19684,3
530,1170525.0,1190209.0,0,3
531,1274053.0,1244009.0,30044,3
532,1264956.0,1244236.0,50764,3
533,1231666.0,1249278.0,33152,3
534,1235948.0,1250452.0,18648,3
535,1249717.0,1249717.0,18648,3
536,1241128.0,1249416.0,10360,3
537,1267319.0,1249707.0,27972,3
538,1191300.0,1193372.0,25900,3
539,1270236.0,1249516.0,46620,3
540,1240092.0,1245272.0,41440,3
541,1253520.0,1250452.0,44508,3
542,1131999.0,1150788.0,25719,3
543,1260812.0,1250271.0,36260,3
544,1168141.0,1191969.0,12432,3
545,1260812.0,1250452.0,22792,3
546,1229732.0,1249416.0,3108,3
547,1327725.0,1250025.0,80808,3
548,1246116.0,1249224.0,77700,3
549,1210822.0,1250190.0,38332,3
550,1214458.0,1249682.0,3108,3
551,1290856.0,1249416.0,44548,3
552,1243000.0,1249216.0,38332,3
553,1233876.0,1249416.0,22792,3
554,1276038.0,1250138.0,48692,3
555,1073336.0,1119956.0,2072,3
556,995275.0,997347.0,0,3
557,1177932.0,1162392.0,15540,3
558,1270136.0,1249416.0,36260,3
559,1239056.0,1250452.0,24864,3
560,1244236.0,1248380.0,20720,3
561,1279460.0,1250452.0,49728,3
562,1234969.0,1249473.0,35224,3
563,1227041.0,1249833.0,12432,3
564,1316756.0,1249416.0,79772,3
565,1231764.0,1249376.0,62160,3
566,1205375.0,1249923.0,17612,3
567,1309435.0,1250383.0,76664,3
568,1177932.0,1246308.0,8288,3
569,1279066.0,1250058.0,37296,3
570,1204373.0,1233381.0,8288,3
571,1212385.0,1194773.0,25900,3
572,1227892.0,1250684.0,3108,3
573,1275316.0,1241128.0,37296,3
574,1193304.0,1228528.0,2072,3
575,1296036.0,1249416.0,48692,3
576,1111079.0,1159771.0,0,3
577,1222072.0,1176488.0,45584,3
578,1254117.0,1249973.0,49728,3
579,1244236.0,1249416.0,44548,3
580,1231804.0,1250452.0,25900,3
581,1264956.0,1249416.0,41440,3
582,1250452.0,1249416.0,42476,3
583,1230254.0,1249938.0,22792,3
584,1165439.0,1187195.0,1036,3
585,1293964.0,1249416.0,45584,3
586,1248233.0,1249269.0,44548,3
587,1113690.0,1140626.0,17612,3
588,1207635.0,1211779.0,13468,3
589,1272933.0,1249105.0,37296,3
590,1194931.0,1231191.0,1036,3
591,1274136.0,1248236.0,26936,3
592,1245272.0,1196580.0,75628,3
593,1234795.0,1250335.0,60088,3
594,1226624.0,1249416.0,37296,3
595,1280496.0,1249416.0,68376,3
596,1202725.0,1250381.0,20720,3
597,1253560.0,1249416.0,24864,3
598,1237147.0,1249579.0,12432,3
599,1265351.0,1249811.0,27972,3
600,1249416.0,1249416.0,27972,3
601,1257704.0,1249416.0,36260,3
602,1270136.0,1250452.0,55944,3
603,1218506.0,1249586.0,24864,3
604,1270502.0,1249416.0,45950,3
605,1245272.0,1249782.0,41440,3
606,1236984.0,1249416.0,29008,3
607,1272208.0,1249416.0,51800,3
608,1224075.0,1249975.0,25900,3
609,1256668.0,1247344.0,35224,3
610,1224552.0,1250452.0,9324,3
611,1296036.0,1249416.0,55944,3
612,1204018.0,1249602.0,10360,3
613,1290575.0,1247063.0,53872,3
614,1257918.0,1250452.0,61338,3
615,1172185.0,1232487.0,1036,3
616,1285777.0,1228797.0,58016,3
617,1196580.0,1245272.0,9324,3
618,1293537.0,1250025.0,52836,3
619,1243200.0,1249416.0,46620,3
620,1204709.0,1239933.0,11396,3
621,1257704.0,1249416.0,19684,3
622,1214978.0,1234662.0,0,3
623,1029555.0,1029555.0,0,3
624,1219372.0,1174824.0,44548,3
625,1231804.0,1250452.0,25900,3
626,1233876.0,1248380.0,11396,3
627,1196534.0,1207930.0,0,3
628,1167375.0,1167375.0,0,3
629,1202796.0,1192436.0,10360,3
630,1256668.0,1247344.0,19684,3
631,1272208.0,1249416.0,42476,3
632,1251488.0,1249416.0,44548,3
633,1248090.0,1250162.0,42476,3
634,931032.0,972472.0,1036,3
635,1211084.0,1184148.0,27972,3
636,1240092.0,1249416.0,18648,3
637,1258505.0,1250217.0,26936,3
638,1254928.0,1248712.0,33152,3
639,1247344.0,1250452.0,30044,3
640,1241128.0,1246308.0,24864,3
641,1240092.0,1250452.0,14504,3
642,1246806.0,1248878.0,12432,3
643,1230409.0,1242841.0,0,3
644,1244236.0,1221444.0,22792,3
645,1245475.0,1249619.0,18648,3
646,1252524.0,1246308.0,24864,3
647,1255592.0,1249376.0,31080,3
648,1217231.0,1246239.0,2072,3
649,1284640.0,1249416.0,37296,3
650,1268064.0,1249416.0,55944,3
651,1229732.0,1250452.0,35224,3
652,1256057.0,1243625.0,47656,3
653,1067994.0,1114614.0,1036,3
654,1262076.0,1249644.0,13468,3
655,1260812.0,1229732.0,44548,3
656,1214998.0,1250222.0,9324,3
657,1245976.0,1235616.0,19684,3
658,1296036.0,1249416.0,66304,3
659,1201342.0,1250034.0,17612,3
660,1167204.0,1175492.0,9324,3
661,1171413.0,1178665.0,2072,3
662,1264956.0,1249416.0,17612,3
663,1161908.0,1170196.0,9324,3
664,1197610.0,1195538.0,11396,3
665,1249416.0,1249416.0,11396,3
666,1236984.0,1234912.0,13468,3
