time,portPktIn,portPktOut,qSize,label
0,1198352.0,1174688.0,23664,6
1,1278346.0,1250218.0,51792,6
2,1225088.0,1248908.0,27972,6
3,894692.0,922664.0,0,6
4,986565.0,985529.0,1036,6
5,1266946.0,1249342.0,18640,6
6,1252110.0,1249775.0,20975,6
7,1140752.0,1161727.0,0,6
8,1187848.0,1153660.0,34188,6
9,1184967.0,1188315.0,30840,6
10,930623.0,960427.0,1036,6
11,711054.0,711054.0,1036,6
12,504832.0,505147.0,721,6
13,614406.0,615127.0,0,6
14,1134929.0,1111255.0,23674,6
15,1276698.0,1249364.0,51008,6
16,1215451.0,1249387.0,17072,6
17,1156461.0,1126476.0,47057,6
18,1132943.0,1180000.0,0,6
19,1236037.0,1229821.0,6216,6
20,1135030.0,1109442.0,31804,6
21,1207844.0,1227216.0,12432,6
22,1065495.0,1077927.0,0,6
23,1135928.0,1111064.0,24864,6
24,1107924.0,1127528.0,5260,6
25,1243204.0,1226708.0,21756,6
26,1254440.0,1249790.0,26406,6
27,1271971.0,1249737.0,48640,6
28,1164505.0,1205893.0,7252,6
29,1303650.0,1244812.0,66090,6
30,1201452.0,1248894.0,18648,6
31,1234267.0,1228594.0,24321,6
32,1122159.0,1146480.0,0,6
33,1117479.0,1111263.0,6216,6
34,1298864.0,1250047.0,55033,6
35,1073467.0,1128500.0,0,6
36,1255537.0,1218350.0,37187,6
37,841216.0,878403.0,0,6
38,422988.0,422988.0,0,6
39,389057.0,389057.0,0,6
40,666416.0,665380.0,1036,6
41,568085.0,569121.0,0,6
42,1231053.0,1225873.0,5180,6
43,1222978.0,1208477.0,19681,6
44,1104792.0,1124473.0,0,6
45,304145.0,304145.0,0,6
46,843668.0,833308.0,10360,6
47,1158289.0,1168649.0,0,6
48,529070.0,529070.0,0,6
49,270658.0,270658.0,0,6
50,368413.0,368413.0,0,6
51,346931.0,340614.0,6317,6
52,1092889.0,1099206.0,0,6
53,1241966.0,1203634.0,38332,6
54,1145849.0,1178560.0,5621,6
55,1176562.0,1173373.0,8810,6
56,1276711.0,1233862.0,51659,6
57,862261.0,904034.0,9886,6
58,1071095.0,1034864.0,46117,6
59,1017653.0,1063770.0,0,6
60,1263343.0,1248839.0,14504,6
61,790328.0,804832.0,0,6
62,582449.0,582449.0,0,6
63,351450.0,305185.0,46265,6
64,197151.0,243416.0,0,6
65,1152090.0,1124540.0,27550,6
66,1271694.0,1249516.0,49728,6
67,1263646.0,1249425.0,63949,6
68,1233108.0,1250098.0,46959,6
69,1256252.0,1249339.0,53872,6
70,1222609.0,1249545.0,26936,6
71,1264648.0,1250144.0,41440,6
72,1246546.0,1249255.0,38731,6
73,1244107.0,1250525.0,32313,6
74,1278249.0,1245378.0,65184,6
75,1236522.0,1249073.0,52633,6
76,1266992.0,1250213.0,69412,6
77,1020618.0,1090030.0,0,6
78,1210817.0,1118360.0,92457,6
79,1224459.0,1250205.0,66711,6
80,1231230.0,1249249.0,48692,6
81,1265083.0,1250118.0,63657,6
82,1322697.0,1249687.0,136667,6
83,1142966.0,1249844.0,29789,6
84,1277103.0,1249098.0,57794,6
85,1247930.0,1248560.0,57164,6
86,1260737.0,1249575.0,68326,6
87,1227935.0,1249457.0,46804,6
88,1316673.0,1250117.0,113360,6
89,1227986.0,1230125.0,111221,6
90,1208920.0,1249908.0,70233,6
91,1245624.0,1245950.0,69907,6
92,1240028.0,1249579.0,60356,6
93,1347224.0,1220995.0,186585,6
94,1131624.0,1249833.0,68376,6
95,1309040.0,1249905.0,127511,6
96,1196851.0,1249770.0,74592,6
97,1159713.0,1222622.0,11683,6
98,1350643.0,1249782.0,112544,6
99,1246631.0,1249806.0,109369,6
100,1195663.0,1250267.0,54765,6
101,1192014.0,1192907.0,53872,6
102,1128575.0,1179339.0,3108,6
103,1280102.0,1221986.0,61224,6
104,1275161.0,1250075.0,86310,6
105,1253123.0,1248829.0,90604,6
106,1235271.0,1250203.0,75672,6
107,1268103.0,1249084.0,94691,6
108,1224669.0,1250020.0,69340,6
109,1238075.0,1249482.0,57933,6
110,1206713.0,1242890.0,21756,6
111,1177611.0,1138513.0,60854,6
112,1204874.0,1249152.0,16576,6
113,1243886.0,1250102.0,10360,6
114,1208491.0,1213986.0,4865,6
115,925479.0,915567.0,14777,6
116,1297240.0,1249030.0,62987,6
117,1205845.0,1250184.0,18648,6
118,1312793.0,1249570.0,81871,6
119,1257785.0,1250018.0,89638,6
120,1207259.0,1248812.0,48085,6
121,1324037.0,1249774.0,122348,6
122,1183025.0,1249754.0,55619,6
123,1237054.0,1250197.0,42476,6
124,1302616.0,1230431.0,114661,6
125,1236107.0,1250025.0,100743,6
126,1205262.0,1250061.0,55944,6
127,1314552.0,1249865.0,120631,6
128,1281718.0,1249726.0,152623,6
129,1239455.0,1248811.0,143267,6
130,1174127.0,1250278.0,67116,6
131,1280216.0,1249129.0,98203,6
132,1166654.0,1250353.0,14504,6
133,1338938.0,1249095.0,104347,6
134,1249563.0,1250455.0,103455,6
135,1230324.0,1248855.0,84924,6
136,1209748.0,1250124.0,44548,6
137,1327594.0,1249601.0,122541,6
138,1193497.0,1249792.0,66246,6
139,1250096.0,1249352.0,66990,6
140,1195985.0,1233967.0,29008,6
